Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID,Store: Language-1,Store: Language-2,Store: Language-3,Store: Language-4,Store: Watching-hours,Store: Listening-hours,Store: Games-hours,Store: Internet-hours,Store: Home-hours,Store: Family-hours,Store: Social-hours,Store: Work-school-hours,Store: Out-of-home-hours,Store: Other-hours,Store: Other-specification,allocator-cukp,randomiser-fgpw
423,1742005059027,"15/03/2025, 02:17:39",1741983459027,-6,"14/03/2025, 14:17:39",219192,2,questionnaire-9kaq,,44423756,12946114,GroupLowLD2,complete,,67d4ca281aeae7e60c970a6b,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1280x720,1422x650,,Linguistic Diversity Questionnaire (LD-Q),5,Page 7,ejx7hw,7,**Graduate school (Master)**,response,(Switched to)-value,,,,Graduate school (Master),11,object-54,English,,,,,,,,,,,,,,,spreadsheet1,
424,1742005059028,"15/03/2025, 02:17:39",1741983459028,-6,"14/03/2025, 14:17:39",219192,2,questionnaire-9kaq,,44423756,12946114,GroupLowLD2,complete,,67d4ca281aeae7e60c970a6b,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1280x720,1422x650,,Linguistic Diversity Questionnaire (LD-Q),5,Page 7,ejx7hw,7,,response,Both languages,,,Both languages,Both languages master,12,object-55,English,,,,,,,,,,,,,,,spreadsheet1,
425,1742005059029,"15/03/2025, 02:17:39",1741983459029,-6,"14/03/2025, 14:17:39",219192,2,questionnaire-9kaq,,44423756,12946114,GroupLowLD2,complete,,67d4ca281aeae7e60c970a6b,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1280x720,1422x650,,Linguistic Diversity Questionnaire (LD-Q),5,Page 7,ejx7hw,7,**Graduate school (Doctor)**,response,Language-value,English,,,Graduate school (Doctor),13,object-56,English,,,,,,,,,,,,,,,spreadsheet1,
426,1742005059030,"15/03/2025, 02:17:39",1741983459030,-6,"14/03/2025, 14:17:39",219192,2,questionnaire-9kaq,,44423756,12946114,GroupLowLD2,complete,,67d4ca281aeae7e60c970a6b,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1280x720,1422x650,,Linguistic Diversity Questionnaire (LD-Q),5,Page 7,ejx7hw,7,**Graduate school (Doctor)**,response,(Switched to)-value,,,,Graduate school (Doctor),13,object-56,English,,,,,,,,,,,,,,,spreadsheet1,
427,1742005059032,"15/03/2025, 02:17:39",1741983459032,-6,"14/03/2025, 14:17:39",219192,2,questionnaire-9kaq,,44423756,12946114,GroupLowLD2,complete,,67d4ca281aeae7e60c970a6b,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1280x720,1422x650,,Linguistic Diversity Questionnaire (LD-Q),5,Page 7,ejx7hw,7,,response,Both languages,,,Both languages,Both languages doctor,14,object-57,English,,,,,,,,,,,,,,,spreadsheet1,
428,1742005059032,"15/03/2025, 02:17:39",1741983459032,-6,"14/03/2025, 14:17:39",219192,2,questionnaire-9kaq,,44423756,12946114,GroupLowLD2,complete,,67d4ca281aeae7e60c970a6b,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1280x720,1422x650,,Linguistic Diversity Questionnaire (LD-Q),5,Page 8,52lgdd,8,**English**,response,Listening-value,7,,,Language 1,2,object-62,English,,,,,,,,,,,,,,,spreadsheet1,
429,1742005059033,"15/03/2025, 02:17:39",1741983459033,-6,"14/03/2025, 14:17:39",219192,2,questionnaire-9kaq,,44423756,12946114,GroupLowLD2,complete,,67d4ca281aeae7e60c970a6b,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1280x720,1422x650,,Linguistic Diversity Questionnaire (LD-Q),5,Page 8,52lgdd,8,**English**,response,Listening-quantised,7,,,Language 1,2,object-62,English,,,,,,,,,,,,,,,spreadsheet1,
430,1742005059034,"15/03/2025, 02:17:39",1741983459034,-6,"14/03/2025, 14:17:39",219192,2,questionnaire-9kaq,,44423756,12946114,GroupLowLD2,complete,,67d4ca281aeae7e60c970a6b,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1280x720,1422x650,,Linguistic Diversity Questionnaire (LD-Q),5,Page 8,52lgdd,8,**English**,response,Speaking-value,7,,,Language 1,2,object-62,English,,,,,,,,,,,,,,,spreadsheet1,
431,1742005059035,"15/03/2025, 02:17:39",1741983459035,-6,"14/03/2025, 14:17:39",219192,2,questionnaire-9kaq,,44423756,12946114,GroupLowLD2,complete,,67d4ca281aeae7e60c970a6b,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1280x720,1422x650,,Linguistic Diversity Questionnaire (LD-Q),5,Page 8,52lgdd,8,**English**,response,Speaking-quantised,7,,,Language 1,2,object-62,English,,,,,,,,,,,,,,,spreadsheet1,
432,1742005059036,"15/03/2025, 02:17:39",1741983459036,-6,"14/03/2025, 14:17:39",219192,2,questionnaire-9kaq,,44423756,12946114,GroupLowLD2,complete,,67d4ca281aeae7e60c970a6b,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1280x720,1422x650,,Linguistic Diversity Questionnaire (LD-Q),5,Page 8,52lgdd,8,**English**,response,Reading-value,7,,,Language 1,2,object-62,English,,,,,,,,,,,,,,,spreadsheet1,
433,1742005059037,"15/03/2025, 02:17:39",1741983459037,-6,"14/03/2025, 14:17:39",219192,2,questionnaire-9kaq,,44423756,12946114,GroupLowLD2,complete,,67d4ca281aeae7e60c970a6b,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1280x720,1422x650,,Linguistic Diversity Questionnaire (LD-Q),5,Page 8,52lgdd,8,**English**,response,Reading-quantised,7,,,Language 1,2,object-62,English,,,,,,,,,,,,,,,spreadsheet1,
434,1742005059038,"15/03/2025, 02:17:39",1741983459038,-6,"14/03/2025, 14:17:39",219192,2,questionnaire-9kaq,,44423756,12946114,GroupLowLD2,complete,,67d4ca281aeae7e60c970a6b,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1280x720,1422x650,,Linguistic Diversity Questionnaire (LD-Q),5,Page 8,52lgdd,8,**English**,response,Writing-value,7,,,Language 1,2,object-62,English,,,,,,,,,,,,,,,spreadsheet1,
435,1742005059039,"15/03/2025, 02:17:39",1741983459039,-6,"14/03/2025, 14:17:39",219192,2,questionnaire-9kaq,,44423756,12946114,GroupLowLD2,complete,,67d4ca281aeae7e60c970a6b,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1280x720,1422x650,,Linguistic Diversity Questionnaire (LD-Q),5,Page 8,52lgdd,8,**English**,response,Writing-quantised,7,,,Language 1,2,object-62,English,,,,,,,,,,,,,,,spreadsheet1,
436,1742005059040,"15/03/2025, 02:17:39",1741983459040,-6,"14/03/2025, 14:17:39",219192,2,questionnaire-9kaq,,44423756,12946114,GroupLowLD2,complete,,67d4ca281aeae7e60c970a6b,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1280x720,1422x650,,Linguistic Diversity Questionnaire (LD-Q),5,Page 9,qrquyf,9,**English**,response,Watching television-value,1,,,Language 1,2,object-70,English,,,,,,,,,,,,,,,spreadsheet1,
437,1742005059041,"15/03/2025, 02:17:39",1741983459041,-6,"14/03/2025, 14:17:39",219192,2,questionnaire-9kaq,,44423756,12946114,GroupLowLD2,complete,,67d4ca281aeae7e60c970a6b,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1280x720,1422x650,,Linguistic Diversity Questionnaire (LD-Q),5,Page 9,qrquyf,9,**English**,response,Listening to radio-value,2,,,Language 1,2,object-70,English,,,,,,,,,,,,,,,spreadsheet1,
438,1742005059042,"15/03/2025, 02:17:39",1741983459042,-6,"14/03/2025, 14:17:39",219192,2,questionnaire-9kaq,,44423756,12946114,GroupLowLD2,complete,,67d4ca281aeae7e60c970a6b,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1280x720,1422x650,,Linguistic Diversity Questionnaire (LD-Q),5,Page 9,qrquyf,9,**English**,response,Reading for fun-value,1,,,Language 1,2,object-70,English,,,,,,,,,,,,,,,spreadsheet1,
439,1742005059043,"15/03/2025, 02:17:39",1741983459043,-6,"14/03/2025, 14:17:39",219192,2,questionnaire-9kaq,,44423756,12946114,GroupLowLD2,complete,,67d4ca281aeae7e60c970a6b,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1280x720,1422x650,,Linguistic Diversity Questionnaire (LD-Q),5,Page 9,qrquyf,9,**English**,response,Reading for school/work-value,2,,,Language 1,2,object-70,English,,,,,,,,,,,,,,,spreadsheet1,
440,1742005059045,"15/03/2025, 02:17:39",1741983459045,-6,"14/03/2025, 14:17:39",219192,2,questionnaire-9kaq,,44423756,12946114,GroupLowLD2,complete,,67d4ca281aeae7e60c970a6b,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1280x720,1422x650,,Linguistic Diversity Questionnaire (LD-Q),5,Page 9,qrquyf,9,**English**,response,Using social media and internet-value,2,,,Language 1,2,object-70,English,,,,,,,,,,,,,,,spreadsheet1,
441,1742005059046,"15/03/2025, 02:17:39",1741983459046,-6,"14/03/2025, 14:17:39",219192,2,questionnaire-9kaq,,44423756,12946114,GroupLowLD2,complete,,67d4ca281aeae7e60c970a6b,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1280x720,1422x650,,Linguistic Diversity Questionnaire (LD-Q),5,Page 9,qrquyf,9,**English**,response,Writing for school/work-value,2,,,Language 1,2,object-70,English,,,,,,,,,,,,,,,spreadsheet1,
442,1742005059047,"15/03/2025, 02:17:39",1741983459047,-6,"14/03/2025, 14:17:39",219192,2,questionnaire-9kaq,,44423756,12946114,GroupLowLD2,complete,,67d4ca281aeae7e60c970a6b,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1280x720,1422x650,,Linguistic Diversity Questionnaire (LD-Q),5,Page 10,xtiouw,10,**English**,response,Family members-value,6,,,Language 1,3,object-85,English,,,,,,,,,,,,,,,spreadsheet1,
443,1742005059049,"15/03/2025, 02:17:39",1741983459049,-6,"14/03/2025, 14:17:39",219192,2,questionnaire-9kaq,,44423756,12946114,GroupLowLD2,complete,,67d4ca281aeae7e60c970a6b,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1280x720,1422x650,,Linguistic Diversity Questionnaire (LD-Q),5,Page 10,xtiouw,10,**English**,response,Friends*-value,2,,,Language 1,3,object-85,English,,,,,,,,,,,,,,,spreadsheet1,
444,1742005059050,"15/03/2025, 02:17:39",1741983459050,-6,"14/03/2025, 14:17:39",219192,2,questionnaire-9kaq,,44423756,12946114,GroupLowLD2,complete,,67d4ca281aeae7e60c970a6b,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1280x720,1422x650,,Linguistic Diversity Questionnaire (LD-Q),5,Page 10,xtiouw,10,**English**,response,Classmates-value,3,,,Language 1,3,object-85,English,,,,,,,,,,,,,,,spreadsheet1,
445,1742005059051,"15/03/2025, 02:17:39",1741983459051,-6,"14/03/2025, 14:17:39",219192,2,questionnaire-9kaq,,44423756,12946114,GroupLowLD2,complete,,67d4ca281aeae7e60c970a6b,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1280x720,1422x650,,Linguistic Diversity Questionnaire (LD-Q),5,Page 10,xtiouw,10,**English**,response,"Others (co-workers**, roommates, etc.)-value",8,,,Language 1,3,object-85,English,,,,,,,,,,,,,,,spreadsheet1,
446,1742005059053,"15/03/2025, 02:17:39",1741983459053,-6,"14/03/2025, 14:17:39",219192,2,questionnaire-9kaq,,44423756,12946114,GroupLowLD2,complete,,67d4ca281aeae7e60c970a6b,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1280x720,1422x650,,Linguistic Diversity Questionnaire (LD-Q),5,Page 11,5m3jx5,11,Listening,response,value,English,,English,At home listening,4,object-93,English,,,,,,,,,,,,,,,spreadsheet1,
447,1742005059054,"15/03/2025, 02:17:39",1741983459054,-6,"14/03/2025, 14:17:39",219192,2,questionnaire-9kaq,,44423756,12946114,GroupLowLD2,complete,,67d4ca281aeae7e60c970a6b,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1280x720,1422x650,,Linguistic Diversity Questionnaire (LD-Q),5,Page 11,5m3jx5,11,Listening,response,quantised,1,,English,At home listening,4,object-93,English,,,,,,,,,,,,,,,spreadsheet1,
448,1742005059055,"15/03/2025, 02:17:39",1741983459055,-6,"14/03/2025, 14:17:39",219192,2,questionnaire-9kaq,,44423756,12946114,GroupLowLD2,complete,,67d4ca281aeae7e60c970a6b,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1280x720,1422x650,,Linguistic Diversity Questionnaire (LD-Q),5,Page 11,5m3jx5,11,Speaking,response,value,English,,English,At home speaking,5,object-100,English,,,,,,,,,,,,,,,spreadsheet1,
449,1742005059057,"15/03/2025, 02:17:39",1741983459057,-6,"14/03/2025, 14:17:39",219192,2,questionnaire-9kaq,,44423756,12946114,GroupLowLD2,complete,,67d4ca281aeae7e60c970a6b,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1280x720,1422x650,,Linguistic Diversity Questionnaire (LD-Q),5,Page 11,5m3jx5,11,Speaking,response,quantised,1,,English,At home speaking,5,object-100,English,,,,,,,,,,,,,,,spreadsheet1,
450,1742005059058,"15/03/2025, 02:17:39",1741983459058,-6,"14/03/2025, 14:17:39",219192,2,questionnaire-9kaq,,44423756,12946114,GroupLowLD2,complete,,67d4ca281aeae7e60c970a6b,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1280x720,1422x650,,Linguistic Diversity Questionnaire (LD-Q),5,Page 11,5m3jx5,11,Reading,response,value,English,,English,At home reading,6,object-101,English,,,,,,,,,,,,,,,spreadsheet1,
451,1742005059059,"15/03/2025, 02:17:39",1741983459059,-6,"14/03/2025, 14:17:39",219192,2,questionnaire-9kaq,,44423756,12946114,GroupLowLD2,complete,,67d4ca281aeae7e60c970a6b,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1280x720,1422x650,,Linguistic Diversity Questionnaire (LD-Q),5,Page 11,5m3jx5,11,Reading,response,quantised,1,,English,At home reading,6,object-101,English,,,,,,,,,,,,,,,spreadsheet1,
452,1742005059060,"15/03/2025, 02:17:39",1741983459060,-6,"14/03/2025, 14:17:39",219192,2,questionnaire-9kaq,,44423756,12946114,GroupLowLD2,complete,,67d4ca281aeae7e60c970a6b,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1280x720,1422x650,,Linguistic Diversity Questionnaire (LD-Q),5,Page 11,5m3jx5,11,Writing,response,value,English,,English,At home writing,7,object-102,English,,,,,,,,,,,,,,,spreadsheet1,
453,1742005059061,"15/03/2025, 02:17:39",1741983459061,-6,"14/03/2025, 14:17:39",219192,2,questionnaire-9kaq,,44423756,12946114,GroupLowLD2,complete,,67d4ca281aeae7e60c970a6b,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1280x720,1422x650,,Linguistic Diversity Questionnaire (LD-Q),5,Page 11,5m3jx5,11,Writing,response,quantised,1,,English,At home writing,7,object-102,English,,,,,,,,,,,,,,,spreadsheet1,
454,1742005059062,"15/03/2025, 02:17:39",1741983459062,-6,"14/03/2025, 14:17:39",219192,2,questionnaire-9kaq,,44423756,12946114,GroupLowLD2,complete,,67d4ca281aeae7e60c970a6b,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1280x720,1422x650,,Linguistic Diversity Questionnaire (LD-Q),5,Page 11,5m3jx5,11,Listening,response,value,English,,English,At school listening,9,object-104,English,,,,,,,,,,,,,,,spreadsheet1,
455,1742005059064,"15/03/2025, 02:17:39",1741983459064,-6,"14/03/2025, 14:17:39",219192,2,questionnaire-9kaq,,44423756,12946114,GroupLowLD2,complete,,67d4ca281aeae7e60c970a6b,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1280x720,1422x650,,Linguistic Diversity Questionnaire (LD-Q),5,Page 11,5m3jx5,11,Listening,response,quantised,1,,English,At school listening,9,object-104,English,,,,,,,,,,,,,,,spreadsheet1,
456,1742005059065,"15/03/2025, 02:17:39",1741983459065,-6,"14/03/2025, 14:17:39",219192,2,questionnaire-9kaq,,44423756,12946114,GroupLowLD2,complete,,67d4ca281aeae7e60c970a6b,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1280x720,1422x650,,Linguistic Diversity Questionnaire (LD-Q),5,Page 11,5m3jx5,11,Speaking,response,value,English,,English,At school speaking,10,object-105,English,,,,,,,,,,,,,,,spreadsheet1,
457,1742005059066,"15/03/2025, 02:17:39",1741983459066,-6,"14/03/2025, 14:17:39",219192,2,questionnaire-9kaq,,44423756,12946114,GroupLowLD2,complete,,67d4ca281aeae7e60c970a6b,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1280x720,1422x650,,Linguistic Diversity Questionnaire (LD-Q),5,Page 11,5m3jx5,11,Speaking,response,quantised,1,,English,At school speaking,10,object-105,English,,,,,,,,,,,,,,,spreadsheet1,
458,1742005059068,"15/03/2025, 02:17:39",1741983459068,-6,"14/03/2025, 14:17:39",219192,2,questionnaire-9kaq,,44423756,12946114,GroupLowLD2,complete,,67d4ca281aeae7e60c970a6b,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1280x720,1422x650,,Linguistic Diversity Questionnaire (LD-Q),5,Page 11,5m3jx5,11,Reading,response,value,English,,English,At school reading,11,object-106,English,,,,,,,,,,,,,,,spreadsheet1,
459,1742005059069,"15/03/2025, 02:17:39",1741983459069,-6,"14/03/2025, 14:17:39",219192,2,questionnaire-9kaq,,44423756,12946114,GroupLowLD2,complete,,67d4ca281aeae7e60c970a6b,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1280x720,1422x650,,Linguistic Diversity Questionnaire (LD-Q),5,Page 11,5m3jx5,11,Reading,response,quantised,1,,English,At school reading,11,object-106,English,,,,,,,,,,,,,,,spreadsheet1,
460,1742005059071,"15/03/2025, 02:17:39",1741983459071,-6,"14/03/2025, 14:17:39",219192,2,questionnaire-9kaq,,44423756,12946114,GroupLowLD2,complete,,67d4ca281aeae7e60c970a6b,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1280x720,1422x650,,Linguistic Diversity Questionnaire (LD-Q),5,Page 11,5m3jx5,11,Writing,response,value,English,,English,At school writing,12,object-107,English,,,,,,,,,,,,,,,spreadsheet1,
461,1742005059072,"15/03/2025, 02:17:39",1741983459072,-6,"14/03/2025, 14:17:39",219192,2,questionnaire-9kaq,,44423756,12946114,GroupLowLD2,complete,,67d4ca281aeae7e60c970a6b,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1280x720,1422x650,,Linguistic Diversity Questionnaire (LD-Q),5,Page 11,5m3jx5,11,Writing,response,quantised,1,,English,At school writing,12,object-107,English,,,,,,,,,,,,,,,spreadsheet1,
462,1742005059073,"15/03/2025, 02:17:39",1741983459073,-6,"14/03/2025, 14:17:39",219192,2,questionnaire-9kaq,,44423756,12946114,GroupLowLD2,complete,,67d4ca281aeae7e60c970a6b,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1280x720,1422x650,,Linguistic Diversity Questionnaire (LD-Q),5,Page 11,5m3jx5,11,Listening,response,value,English,,English,At work listening,14,object-109,English,,,,,,,,,,,,,,,spreadsheet1,
463,1742005059075,"15/03/2025, 02:17:39",1741983459075,-6,"14/03/2025, 14:17:39",219192,2,questionnaire-9kaq,,44423756,12946114,GroupLowLD2,complete,,67d4ca281aeae7e60c970a6b,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1280x720,1422x650,,Linguistic Diversity Questionnaire (LD-Q),5,Page 11,5m3jx5,11,Listening,response,quantised,1,,English,At work listening,14,object-109,English,,,,,,,,,,,,,,,spreadsheet1,
464,1742005059076,"15/03/2025, 02:17:39",1741983459076,-6,"14/03/2025, 14:17:39",219192,2,questionnaire-9kaq,,44423756,12946114,GroupLowLD2,complete,,67d4ca281aeae7e60c970a6b,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1280x720,1422x650,,Linguistic Diversity Questionnaire (LD-Q),5,Page 11,5m3jx5,11,Speaking,response,value,English,,English,At work speaking,15,object-110,English,,,,,,,,,,,,,,,spreadsheet1,
465,1742005059077,"15/03/2025, 02:17:39",1741983459077,-6,"14/03/2025, 14:17:39",219192,2,questionnaire-9kaq,,44423756,12946114,GroupLowLD2,complete,,67d4ca281aeae7e60c970a6b,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1280x720,1422x650,,Linguistic Diversity Questionnaire (LD-Q),5,Page 11,5m3jx5,11,Speaking,response,quantised,1,,English,At work speaking,15,object-110,English,,,,,,,,,,,,,,,spreadsheet1,
466,1742005059078,"15/03/2025, 02:17:39",1741983459078,-6,"14/03/2025, 14:17:39",219192,2,questionnaire-9kaq,,44423756,12946114,GroupLowLD2,complete,,67d4ca281aeae7e60c970a6b,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1280x720,1422x650,,Linguistic Diversity Questionnaire (LD-Q),5,Page 11,5m3jx5,11,Reading,response,value,English,,English,At work reading,16,object-111,English,,,,,,,,,,,,,,,spreadsheet1,
467,1742005059080,"15/03/2025, 02:17:39",1741983459080,-6,"14/03/2025, 14:17:39",219192,2,questionnaire-9kaq,,44423756,12946114,GroupLowLD2,complete,,67d4ca281aeae7e60c970a6b,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1280x720,1422x650,,Linguistic Diversity Questionnaire (LD-Q),5,Page 11,5m3jx5,11,Reading,response,quantised,1,,English,At work reading,16,object-111,English,,,,,,,,,,,,,,,spreadsheet1,
468,1742005059081,"15/03/2025, 02:17:39",1741983459081,-6,"14/03/2025, 14:17:39",219192,2,questionnaire-9kaq,,44423756,12946114,GroupLowLD2,complete,,67d4ca281aeae7e60c970a6b,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1280x720,1422x650,,Linguistic Diversity Questionnaire (LD-Q),5,Page 11,5m3jx5,11,Writing,response,value,English,,English,At work writing,17,object-112,English,,,,,,,,,,,,,,,spreadsheet1,
469,1742005059083,"15/03/2025, 02:17:39",1741983459083,-6,"14/03/2025, 14:17:39",219192,2,questionnaire-9kaq,,44423756,12946114,GroupLowLD2,complete,,67d4ca281aeae7e60c970a6b,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1280x720,1422x650,,Linguistic Diversity Questionnaire (LD-Q),5,Page 11,5m3jx5,11,Writing,response,quantised,1,,English,At work writing,17,object-112,English,,,,,,,,,,,,,,,spreadsheet1,
