"local_date","ID","exp_group","prepost","response","reaction_time","correct","sentence","key_word","sound","correct_answer","competing_distractor","non_competing_distractor_1","non_competing_distractor_2","origin_task","length","segment_type","phoneme_quality","phoneme_identity","word_position","c_label","cd_label","ncd1_label","ncd2_label","example","days_between"
"2025-04-24","4","High LD","Pre","isshoku",7432.999999999258,1,"___にきめました。","isshoku_s","F_isshoku_s.mp3","isshoku","ishoku","iishoku","issoku","training","long","consonant","sh","ssh","medial","いっしょく","いしょく","いいしょく","いっそく","correct",33
"2025-04-24","4","High LD","Pre","shiteiru",13816.499999998516,1,"かのじょはもう___。","shiteiru_s","F_shiteiru_s.mp3","shiteiru","shitteiru","shiiteiru","jiteiru","testing","short","consonant","t","t","medial","している","しっている","しいている","じている","correct",33
"2025-04-24","4","High LD","Pre","gakki",6848.5,0,"___はどうなったの？","gaki_s","F_gaki_s.mp3","gaki","gakki","gakui","kaki","training","short","consonant","k","k","medial","がき","がっき","がくい","かき","correct",33
"2025-04-24","4","High LD","Pre","juutaku",8851.700000000012,1,"___のことをかんがえましょう。","juutaku_s","F_juutaku_s.mp3","juutaku","jutaku","juttaku","shuutaku","training","long","vowel","u","uu","medial","じゅうたく","じゅたく","じゅったく","しゅうたく","correct",33
"2025-04-24","4","High LD","Pre","ikkoo",7049.599999999249,1,"あの___はまだですね。","ikkoo_s","F_ikkoo_s.mp3","ikkoo","ikoo","ikko","iikoo","testing","long","consonant","k","kk","medial","いっこう","いこう","いっこ","いいこう","correct",33
"2025-04-24","4","High LD","Pre","haaku",5914.999999998516,1,"___でしょうかな。","haaku_s","F_haaku_s.mp3","haaku","haku","hakku","hakuu","training","long","vowel","a","aa","medial","はあく","はく","はっく","はくう","correct",33
"2025-04-24","4","High LD","Pre","kassee",7583.700000000012,0,"___についてもっとしりたいです。","kasee_s","F_kasee_s.mp3","kasee","kassee","kase","kosee","training","short","consonant","s","s","medial","かせい","かっせい","かせ","こせい","correct",33
"2025-04-24","4","High LD","Pre","iitai",7466.5,1,"「___」とかいてありますか？","iitai_s","F_iitai_s.mp3","iitai","itai","ittai","intai","testing","long","vowel","i","ii","initial","いいたい","いたい","いったい","いんたい","correct",33
"2025-04-24","4","High LD","Pre","tannin",20933.099999997765,1,"___はしりません。","tannin_s","F_tannin_s.mp3","tannin","tanin","taiin","tainin","testing","long","consonant","n","nn","medial","たんにん","たにん","たいいん","たいにん","correct",33
"2025-04-24","4","High LD","Pre","yusoo",10566.299999999988,1,"あれはきっと___できないよ。","yusoo_s","F_yusoo_s.mp3","yusoo","yuusoo","yussoo","usoo","training","short","vowel","u","u","medial","ゆそう","ゆうそう","ゆっそう","うそう","correct",33
"2025-04-24","4","High LD","Pre","shuchoo",14865.799999999988,1,"じぶんだけの___です。","shuchoo_s","F_shuchoo_s.mp3","shuchoo","shucchoo","juchoo","shuuchoo","testing","short","consonant","ch","ch","medial","しゅちょう","しゅっちょう","じゅちょう","しゅうちょう","correct",33
"2025-04-24","4","High LD","Pre","hoosoo",8633.29999999996,1,"このじょうきょうに___がいるとおもう。","hoosoo_s","F_hoosoo_s.mp3","hoosoo","hosoo","hossoo","hooso","testing","long","vowel","o","oo","medial","ほうそう","ほそう","ほっそう","ほうそ","correct",33
"2025-04-24","4","High LD","Pre","meshi",7282,1,"これは___ですよ。","meshi_s","F_meshi_s.mp3","meshi","meeshi","messhi","mashi","testing","short","vowel","e","e","medial","めし","めいし","めっし","まし","correct",33
"2025-05-27","4","High LD","Post","tanin",18432.60000000149,0,"___はしりません。","tannin_s","F_tannin_s.mp3","tannin","tanin","taiin","tainin","testing","long","consonant","n","nn","medial","たんにん","たにん","たいいん","たいにん","correct",33
"2025-05-27","4","High LD","Post","haaku",9149.50000000112,1,"___でしょうかな。","haaku_s","F_haaku_s.mp3","haaku","haku","hakku","hakuu","training","long","vowel","a","aa","medial","はあく","はく","はっく","はくう","correct",33
"2025-05-27","4","High LD","Post","hoosoo",11366.40000000075,1,"このじょうきょうに___がいるとおもう。","hoosoo_s","F_hoosoo_s.mp3","hoosoo","hosoo","hossoo","hooso","testing","long","vowel","o","oo","medial","ほうそう","ほそう","ほっそう","ほうそ","correct",33
"2025-05-27","4","High LD","Post","gaki",6599.899999999965,1,"___はどうなったの？","gaki_s","F_gaki_s.mp3","gaki","gakki","gakui","kaki","training","short","consonant","k","k","medial","がき","がっき","がくい","かき","correct",33
"2025-05-27","4","High LD","Post","ikkoo",5348.8000000000175,1,"あの___はまだですね。","ikkoo_s","F_ikkoo_s.mp3","ikkoo","ikoo","ikko","iikoo","testing","long","consonant","k","kk","medial","いっこう","いこう","いっこ","いいこう","correct",33
"2025-05-27","4","High LD","Post","isshoku",9033.899999999963,1,"___にきめました。","isshoku_s","F_isshoku_s.mp3","isshoku","ishoku","iishoku","issoku","training","long","consonant","sh","ssh","medial","いっしょく","いしょく","いいしょく","いっそく","correct",33
"2025-05-27","4","High LD","Post","shusshin",8116.599999999977,0,"かれに___についてきいてください。","shushin_s","F_shushin_s.mp3","shushin","shusshin","shuushin","shujin","testing","short","consonant","sh","sh","medial","しゅしん","しゅっしん","しゅうしん","しゅじん","correct",33
"2025-05-27","4","High LD","Post","obasan",7415.500000000757,1,"あのひと、___ですか？","obasan_s","F_obasan_s.mp3","obasan","obaasan","oobasan","obaisan","training","short","vowel","a","a","medial","おばさん","おばあさん","おおばさん","おばいさん","correct",33
"2025-05-27","4","High LD","Post","juutaku",8583.400000000023,1,"___のことをかんがえましょう。","juutaku_s","F_juutaku_s.mp3","juutaku","jutaku","juttaku","shuutaku","training","long","vowel","u","uu","medial","じゅうたく","じゅたく","じゅったく","しゅうたく","correct",33
"2025-05-27","4","High LD","Post","shuchoo",16899.899999999965,1,"じぶんだけの___です。","shuchoo_s","F_shuchoo_s.mp3","shuchoo","shucchoo","juchoo","shuuchoo","testing","short","consonant","ch","ch","medial","しゅちょう","しゅっちょう","じゅちょう","しゅうちょう","correct",33
"2025-05-27","4","High LD","Post","ojiisan",9666.200000000012,1,"___をしっていますか？","ojiisan_s","F_ojiisan_s.mp3","ojiisan","ojisan","oojisan","ochisan","training","long","vowel","i","ii","medial","おじいさん","おじさん","おおじさん","おちさん","correct",33
"2025-05-27","4","High LD","Post","itte",7249.500000000757,1,"もう、___よ！","itte_s","F_itte_s.mp3","itte","ite","ittee","iitte","training","long","consonant","t","tt","medial","いって","いて","いってい","いいって","correct",33
"2025-05-27","4","High LD","Post","hossoku",6615.600000000733,1,"いや、___じゃないよ。","hossoku_s","F_hossoku_s.mp3","hossoku","hosoku","hoosoku","hassoku","testing","long","consonant","s","ss","medial","ほっそく","ほそく","ほうそく","はっそく","correct",33
"2025-05-27","4","High LD","Post","meshi",7299.300000000367,1,"これは___ですよ。","meshi_s","F_meshi_s.mp3","meshi","meeshi","messhi","mashi","testing","short","vowel","e","e","medial","めし","めいし","めっし","まし","correct",33
"2025-05-27","4","High LD","Post","juyoo",8399.000000000378,1,"「___」ってどういういみですか？","juyoo_s","F_juyoo_s.mp3","juyoo","juuyoo","juyo","shuyoo","testing","short","vowel","u","u","medial","じゅよう","じゅうよう","じゅよ","しゅよう","correct",33
"2025-05-27","4","High LD","Post","yusoo",10932.90000000113,1,"あれはきっと___できないよ。","yusoo_s","F_yusoo_s.mp3","yusoo","yuusoo","yussoo","usoo","training","short","vowel","u","u","medial","ゆそう","ゆうそう","ゆっそう","うそう","correct",33
"2025-05-27","4","High LD","Post","shiteiru",14533.000000000378,1,"かのじょはもう___。","shiteiru_s","F_shiteiru_s.mp3","shiteiru","shitteiru","shiiteiru","jiteiru","testing","short","consonant","t","t","medial","している","しっている","しいている","じている","correct",33
"2025-05-27","4","High LD","Post","oto",13116.79999999993,1,"そのことばは「___」とよみます。","oto_s","F_oto_s.mp3","oto","otto","ooto","otoo","training","short","consonant","t","t","medial","おと","おっと","おうと","おとう","correct",33
"2025-05-27","4","High LD","Post","kassee",8432.60000000114,0,"___についてもっとしりたいです。","kasee_s","F_kasee_s.mp3","kasee","kassee","kase","kosee","training","short","consonant","s","s","medial","かせい","かっせい","かせ","こせい","correct",33
"2025-05-27","4","High LD","Post","iitai",6382.600000000384,1,"「___」とかいてありますか？","iitai_s","F_iitai_s.mp3","iitai","itai","ittai","intai","testing","long","vowel","i","ii","initial","いいたい","いたい","いったい","いんたい","correct",33
"2025-05-03","5","Control","Pre","iitai",25550.199999999983,1,"「___」とかいてありますか？","iitai_s","F_iitai_s.mp3","iitai","itai","ittai","intai","testing","long","vowel","i","ii","initial","いいたい","いたい","いったい","いんたい","correct",0
"2025-05-03","5","Control","Pre","tannin",17345.89999999982,1,"___はしりません。","tannin_s","F_tannin_s.mp3","tannin","tanin","taiin","tainin","testing","long","consonant","n","nn","medial","たんにん","たにん","たいいん","たいにん","correct",0
"2025-05-03","5","Control","Pre","yusoo",14483.49999999997,1,"あれはきっと___できないよ。","yusoo_s","F_yusoo_s.mp3","yusoo","yuusoo","yussoo","usoo","training","short","vowel","u","u","medial","ゆそう","ゆうそう","ゆっそう","うそう","correct",0
"2025-05-03","5","Control","Pre","juutaku",15769.89999999982,1,"___のことをかんがえましょう。","juutaku_s","F_juutaku_s.mp3","juutaku","jutaku","juttaku","shuutaku","training","long","vowel","u","uu","medial","じゅうたく","じゅたく","じゅったく","しゅうたく","correct",0
"2025-05-03","5","Control","Pre","shiteiru",15900.100000000037,1,"かのじょはもう___。","shiteiru_s","F_shiteiru_s.mp3","shiteiru","shitteiru","shiiteiru","jiteiru","testing","short","consonant","t","t","medial","している","しっている","しいている","じている","correct",0
"2025-05-03","5","Control","Pre","obasan",20249.599999999627,1,"あのひと、___ですか？","obasan_s","F_obasan_s.mp3","obasan","obaasan","oobasan","obaisan","training","short","vowel","a","a","medial","おばさん","おばあさん","おおばさん","おばいさん","correct",0
"2025-05-03","5","Control","Pre","meshi",8454.29999999964,1,"これは___ですよ。","meshi_s","F_meshi_s.mp3","meshi","meeshi","messhi","mashi","testing","short","vowel","e","e","medial","めし","めいし","めっし","まし","correct",0
"2025-05-03","5","Control","Pre","haaku",11120.200000000012,1,"___でしょうかな。","haaku_s","F_haaku_s.mp3","haaku","haku","hakku","hakuu","training","long","vowel","a","aa","medial","はあく","はく","はっく","はくう","correct",0
"2025-05-03","5","Control","Pre","isshoku",13901.900000000023,1,"___にきめました。","isshoku_s","F_isshoku_s.mp3","isshoku","ishoku","iishoku","issoku","training","long","consonant","sh","ssh","medial","いっしょく","いしょく","いいしょく","いっそく","correct",0
"2025-05-03","5","Control","Pre","shushin",28699.699999999837,1,"かれに___についてきいてください。","shushin_s","F_shushin_s.mp3","shushin","shusshin","shuushin","shujin","testing","short","consonant","sh","sh","medial","しゅしん","しゅっしん","しゅうしん","しゅじん","correct",0
"2025-05-03","5","Control","Pre","ikkoo",11954.300000000165,1,"あの___はまだですね。","ikkoo_s","F_ikkoo_s.mp3","ikkoo","ikoo","ikko","iikoo","testing","long","consonant","k","kk","medial","いっこう","いこう","いっこ","いいこう","correct",0
"2025-05-03","5","Control","Pre","hoosoo",15213.199999999835,1,"このじょうきょうに___がいるとおもう。","hoosoo_s","F_hoosoo_s.mp3","hoosoo","hosoo","hossoo","hooso","testing","long","vowel","o","oo","medial","ほうそう","ほそう","ほっそう","ほうそ","correct",0
"2025-05-03","5","Control","Pre","kase",32100.29999999993,0,"___についてもっとしりたいです。","kasee_s","F_kasee_s.mp3","kasee","kassee","kase","kosee","training","short","consonant","s","s","medial","かせい","かっせい","かせ","こせい","correct",0
"2025-05-03","5","Control","Pre","oto",23623.99999999965,1,"そのことばは「___」とよみます。","oto_s","F_oto_s.mp3","oto","otto","ooto","otoo","training","short","consonant","t","t","medial","おと","おっと","おうと","おとう","correct",0
"2025-05-03","5","Control","Pre","hossoku",21525.4000000002,1,"いや、___じゃないよ。","hossoku_s","F_hossoku_s.mp3","hossoku","hosoku","hoosoku","hassoku","testing","long","consonant","s","ss","medial","ほっそく","ほそく","ほうそく","はっそく","correct",0
"2025-05-03","5","Control","Pre","shuchoo",19650.100000000035,1,"じぶんだけの___です。","shuchoo_s","F_shuchoo_s.mp3","shuchoo","shucchoo","juchoo","shuuchoo","testing","short","consonant","ch","ch","medial","しゅちょう","しゅっちょう","じゅちょう","しゅうちょう","correct",0
"2025-05-03","5","Control","Pre","ojiisan",9095.89999999979,1,"___をしっていますか？","ojiisan_s","F_ojiisan_s.mp3","ojiisan","ojisan","oojisan","ochisan","training","long","vowel","i","ii","medial","おじいさん","おじさん","おおじさん","おちさん","correct",0
"2025-05-03","5","Control","Pre","juyoo",47744.5999999998,1,"「___」ってどういういみですか？","juyoo_s","F_juyoo_s.mp3","juyoo","juuyoo","juyo","shuyoo","testing","short","vowel","u","u","medial","じゅよう","じゅうよう","じゅよ","しゅよう","correct",0
"2025-05-03","5","Control","Pre","gaki",10607.10000000021,1,"___はどうなったの？","gaki_s","F_gaki_s.mp3","gaki","gakki","gakui","kaki","training","short","consonant","k","k","medial","がき","がっき","がくい","かき","correct",0
"2025-05-03","5","Control","Pre","itte",8364.500000000233,1,"もう、___よ！","itte_s","F_itte_s.mp3","itte","ite","ittee","iitte","training","long","consonant","t","tt","medial","いって","いて","いってい","いいって","correct",0
"2025-03-26","6","Low LD","Pre","ojiisan",19252,1,"___をしっていますか？","ojiisan_s","F_ojiisan_s.mp3","ojiisan","ojisan","oojisan","ochisan","training","long","vowel","i","ii","medial","おじいさん","おじさん","おおじさん","おちさん","correct",32
"2025-03-26","6","Low LD","Pre","shusshin",17746.599999999984,0,"かれに___についてきいてください。","shushin_s","F_shushin_s.mp3","shushin","shusshin","shuushin","shujin","testing","short","consonant","sh","sh","medial","しゅしん","しゅっしん","しゅうしん","しゅじん","correct",32
