"local_date","session","ID","exp_group","response","reaction_time","log_rt","correct","language","word_pair","signal","type","sound_1","sound_2","speaker_signal","segment_type","task","days_between","dprime_response"
"2025-04-28","1","4","High LD","same",1029.4000000000233,6.936731387218677,1,"Japanese","hasan-hassan","same","BB","M_hassan.mp3","F_hassan.mp3","different","consonant","training",26,"corr_reject"
"2025-04-28","1","4","High LD","same",1182.6000000000931,7.075470683386809,1,"Japanese","iso-isso","same","BB","M_isso.mp3","F_isso.mp3","different","consonant","training",26,"corr_reject"
"2025-04-28","1","4","High LD","different",459.69999999995343,6.130574102812081,1,"Japanese","shiru-shiiru","different","AB","F_shiru.mp3","F_shiiru.mp3","same","vowel","training",26,"hit"
"2025-04-28","1","4","High LD","same",1715.3000000000466,7.447343271415806,1,"Japanese","hasan-hassan","same","AA","F_hasan.mp3","M_hasan.mp3","different","consonant","training",26,"corr_reject"
"2025-04-28","1","4","High LD","same",1258.7000000000698,7.137834721297515,1,"Japanese","saka-sakka","same","AA","M_saka.mp3","F_saka.mp3","different","consonant","training",26,"corr_reject"
"2025-04-28","1","4","High LD","same",2032.2000000000696,7.616874229051815,1,"Japanese","kasee-kassee","same","AA","F_kasee.mp3","M_kasee.mp3","different","consonant","training",26,"corr_reject"
"2025-04-28","1","4","High LD","same",173.80000000004657,5.15790521283156,1,"Japanese","obasan-obaasan","same","AA","F_obasan.mp3","F_obasan.mp3","same","vowel","training",26,"corr_reject"
"2025-04-28","1","4","High LD","same",351.70000000006985,5.862778539480136,1,"Japanese","oto-otto","same","BB","M_otto.mp3","F_otto.mp3","different","consonant","training",26,"corr_reject"
"2025-04-28","1","4","High LD","same",545.3000000000466,6.301336101932101,1,"Japanese","nishi-nisshi","same","BB","M_nisshi.mp3","M_nisshi.mp3","same","consonant","training",26,"corr_reject"
"2025-04-28","1","4","High LD","same",1579.8000000000466,7.365053535730349,0,"Japanese","iso-isso","different","AB","M_iso.mp3","F_isso.mp3","different","consonant","training",26,"miss"
"2025-04-28","1","4","High LD","different",427.89999999990687,6.058889523422554,1,"Japanese","ite-itte","different","AB","F_ite.mp3","M_itte.mp3","different","consonant","training",26,"hit"
"2025-04-28","1","4","High LD","different",470.10000000009313,6.152945438030283,1,"Japanese","iso-isso","different","BA","F_isso.mp3","F_iso.mp3","same","consonant","training",26,"hit"
"2025-04-28","1","4","High LD","same",586.8999999999069,6.37485444756413,1,"Japanese","iso-isso","same","BB","M_isso.mp3","F_isso.mp3","different","consonant","training",26,"corr_reject"
"2025-04-28","1","4","High LD","same",416.39999999990687,6.03164633674059,1,"Japanese","toshin-tosshin","same","BB","M_tosshin.mp3","M_tosshin.mp3","same","consonant","training",26,"corr_reject"
"2025-04-28","1","4","High LD","different",468.0999999999767,6.148681948305975,1,"Japanese","gaki-gakki","different","AB","M_gaki.mp3","F_gakki.mp3","different","consonant","training",26,"hit"
"2025-04-28","1","4","High LD","different",722.2000000000698,6.582302108843454,1,"Japanese","ojisan-ojiisan","different","BA","F_ojiisan.mp3","M_ojisan.mp3","different","vowel","training",26,"hit"
"2025-04-28","1","4","High LD","different",541.6999999999534,6.294712342663767,1,"Japanese","gaki-gakki","different","BA","M_gakki.mp3","M_gaki.mp3","same","consonant","training",26,"hit"
"2025-04-28","1","4","High LD","different",385.30000000004657,5.9540222516322325,1,"Japanese","gaki-gakki","different","BA","F_gakki.mp3","M_gaki.mp3","different","consonant","training",26,"hit"
"2025-04-28","1","4","High LD","different",682.6000000000931,6.5259090364727435,1,"Japanese","oto-otto","different","AB","M_oto.mp3","F_otto.mp3","different","consonant","training",26,"hit"
"2025-04-28","1","4","High LD","same",1658.3999999999069,7.413608561121514,1,"Japanese","ite-itte","same","BB","F_itte.mp3","F_itte.mp3","same","consonant","training",26,"corr_reject"
"2025-04-28","1","4","High LD","different",1887.7000000000696,7.543114435774725,1,"Japanese","hasan-hassan","different","AB","F_hasan.mp3","M_hassan.mp3","different","consonant","training",26,"hit"
"2025-04-28","1","4","High LD","different",510.5,6.23539063760472,1,"Japanese","hasan-hassan","different","AB","F_hasan.mp3","M_hassan.mp3","different","consonant","training",26,"hit"
"2025-04-28","1","4","High LD","same",3211.5999999998603,8.074524534310486,1,"Japanese","gaki-gakki","same","BB","F_gakki.mp3","M_gakki.mp3","different","consonant","training",26,"corr_reject"
"2025-04-28","1","4","High LD","different",366.79999999993015,5.9048167403821195,1,"Japanese","yusoo-yuusoo","different","BA","F_yuusoo.mp3","M_yusoo.mp3","different","vowel","training",26,"hit"
"2025-04-28","1","4","High LD","same",687.5999999999767,6.53320727350866,1,"Japanese","haku-haaku","same","AA","F_haku.mp3","F_haku.mp3","same","vowel","training",26,"corr_reject"
"2025-04-28","1","4","High LD","same",880.6999999999534,6.780717045811361,1,"Japanese","kasee-kassee","same","BB","M_kassee.mp3","F_kassee.mp3","different","consonant","training",26,"corr_reject"
"2025-04-28","1","4","High LD","different",636.7999999999302,6.456455634530063,1,"Japanese","kasee-kassee","different","BA","M_kassee.mp3","M_kasee.mp3","same","consonant","training",26,"hit"
"2025-04-28","1","4","High LD","same",318.5999999999767,5.7639363974758755,1,"Japanese","oto-otto","same","AA","M_oto.mp3","M_oto.mp3","same","consonant","training",26,"corr_reject"
"2025-04-28","1","4","High LD","same",2039.4000000000233,7.620410925930137,0,"Japanese","kasee-kassee","different","AB","F_kasee.mp3","M_kassee.mp3","different","consonant","training",26,"miss"
"2025-04-28","1","4","High LD","different",420.79999999993015,6.042157661423334,1,"Japanese","haken-hakken","different","BA","M_hakken.mp3","M_haken.mp3","same","consonant","training",26,"hit"
"2025-04-28","1","4","High LD","different",561.8000000000466,6.331145914670226,1,"Japanese","yusoo-yuusoo","different","BA","M_yuusoo.mp3","M_yusoo.mp3","same","vowel","training",26,"hit"
"2025-04-28","1","4","High LD","same",413.19999999995343,6.023931737245371,1,"Japanese","heta-hetta","same","BB","F_hetta.mp3","F_hetta.mp3","same","consonant","training",26,"corr_reject"
"2025-04-28","1","4","High LD","different",829.5,6.7208231096305,1,"Japanese","saka-sakka","different","BA","F_sakka.mp3","F_saka.mp3","same","consonant","training",26,"hit"
"2025-04-28","1","4","High LD","different",1917.9000000001397,7.558986116440864,1,"Japanese","nishi-nisshi","different","AB","F_nishi.mp3","F_nisshi.mp3","same","consonant","training",26,"hit"
"2025-04-28","1","4","High LD","same",886.9000000001397,6.787732236382564,1,"Japanese","kasee-kassee","same","AA","M_kasee.mp3","M_kasee.mp3","same","consonant","training",26,"corr_reject"
"2025-04-28","1","4","High LD","different",1151.6000000000931,7.048907558738102,1,"Japanese","toshin-tosshin","different","BA","F_tosshin.mp3","M_toshin.mp3","different","consonant","training",26,"hit"
"2025-04-28","1","4","High LD","different",949.2000000001864,6.855619524561805,1,"Japanese","haken-hakken","different","BA","M_hakken.mp3","M_haken.mp3","same","consonant","training",26,"hit"
"2025-04-28","1","4","High LD","different",875.3999999999069,6.774680924756688,1,"Japanese","haken-hakken","different","AB","F_haken.mp3","F_hakken.mp3","same","consonant","training",26,"hit"
"2025-04-28","1","4","High LD","same",2196.6999999999534,7.694711513220119,1,"Japanese","gaki-gakki","same","AA","F_gaki.mp3","F_gaki.mp3","same","consonant","training",26,"corr_reject"
"2025-04-28","1","4","High LD","different",2963.4000000001397,7.994092536774681,1,"Japanese","ishoku-isshoku","different","BA","F_isshoku.mp3","M_ishoku.mp3","different","consonant","training",26,"hit"
"2025-04-28","1","4","High LD","different",1893,7.545918151209323,1,"Japanese","ite-itte","different","AB","M_ite.mp3","F_itte.mp3","different","consonant","training",26,"hit"
"2025-04-28","1","4","High LD","same",3466.500000000233,8.150900718382612,1,"Japanese","heta-hetta","same","AA","F_heta.mp3","F_heta.mp3","same","consonant","training",26,"corr_reject"
"2025-04-28","1","4","High LD","same",156.39999999990687,5.052416828110616,1,"Japanese","obasan-obaasan","same","BB","F_obaasan.mp3","M_obaasan.mp3","different","vowel","training",26,"corr_reject"
"2025-04-28","1","4","High LD","different",155,5.043425116919247,1,"Japanese","ishoku-isshoku","different","AB","F_ishoku.mp3","M_isshoku.mp3","different","consonant","training",26,"hit"
"2025-04-28","1","4","High LD","same",530.1000000000931,6.2730656679939365,0,"Japanese","kasee-kassee","different","BA","M_kassee.mp3","F_kasee.mp3","different","consonant","training",26,"miss"
"2025-04-28","1","4","High LD","different",2591.600000000093,7.8600307245758385,1,"Japanese","ojisan-ojiisan","different","BA","F_ojiisan.mp3","M_ojisan.mp3","different","vowel","training",26,"hit"
"2025-04-28","1","4","High LD","same",216.10000000009313,5.375741263513271,1,"Japanese","obasan-obaasan","same","AA","M_obasan.mp3","M_obasan.mp3","same","vowel","training",26,"corr_reject"
"2025-04-28","1","4","High LD","different",588.4000000001397,6.37740698872752,1,"Japanese","ishoku-isshoku","different","AB","M_ishoku.mp3","M_isshoku.mp3","same","consonant","training",26,"hit"
"2025-04-28","1","4","High LD","same",394.30000000004657,5.9771120408837,1,"Japanese","nishi-nisshi","same","AA","M_nishi.mp3","M_nishi.mp3","same","consonant","training",26,"corr_reject"
"2025-04-28","1","4","High LD","different",1013.6000000000932,6.921263629007021,1,"Japanese","hasan-hassan","different","BA","F_hassan.mp3","F_hasan.mp3","same","consonant","training",26,"hit"
"2025-04-28","1","4","High LD","different",3614.399999999907,8.192681145713713,1,"Japanese","shiru-shiiru","different","BA","F_shiiru.mp3","M_shiru.mp3","different","vowel","training",26,"hit"
"2025-04-28","1","4","High LD","different",240.39999999990687,5.482304202660665,1,"Japanese","ojisan-ojiisan","different","AB","M_ojisan.mp3","M_ojiisan.mp3","same","vowel","training",26,"hit"
"2025-04-28","1","4","High LD","different",314.29999999981374,5.75034794380293,1,"Japanese","heta-hetta","different","BA","F_hetta.mp3","M_heta.mp3","different","consonant","training",26,"hit"
"2025-04-28","1","4","High LD","different",1130.4000000001397,7.0303268313704415,1,"Japanese","jutaku-juutaku","different","BA","M_juutaku.mp3","M_jutaku.mp3","same","vowel","training",26,"hit"
"2025-04-28","1","4","High LD","different",196.5,5.280662431309316,1,"Japanese","haku-haaku","different","BA","F_haaku.mp3","M_haku.mp3","different","vowel","training",26,"hit"
"2025-04-28","1","4","High LD","same",874.1999999999534,6.773309182429161,1,"MSA","kasara-kassara","same","BB","F_kassara.mp3","F_kassara.mp3","same","consonant","training",26,"corr_reject"
"2025-04-28","1","4","High LD","same",308.4000000001397,5.731397641689627,1,"MSA","rakaza-rakkaza","same","BB","F_rakkaza.mp3","M_rakkaza.mp3","different","consonant","training",26,"corr_reject"
"2025-04-28","1","4","High LD","different",2373.000000000233,7.771910256435862,0,"MSA","rasaba-rassaba","same","AA","M_rasaba.mp3","M_rasaba.mp3","same","consonant","training",26,"false_alarm"
"2025-04-28","1","4","High LD","same",162.80000000004657,5.092522453568726,1,"MSA","sakata-sakkata","same","AA","F_sakata.mp3","F_sakata.mp3","same","consonant","training",26,"corr_reject"
"2025-04-28","1","4","High LD","different",672.9999999997672,6.5117453296443815,1,"MSA","zinah-ziinah","different","AB","F_zinah.mp3","M_ziinah.mp3","different","vowel","training",26,"hit"
"2025-04-28","1","4","High LD","different",212.60000000009313,5.359412465908286,1,"MSA","rakaza-rakkaza","different","BA","F_rakkaza.mp3","M_rakaza.mp3","different","consonant","training",26,"hit"
"2025-04-28","1","4","High LD","same",563,6.333279628139691,0,"MSA","zinah-ziinah","different","AB","M_zinah.mp3","F_ziinah.mp3","different","vowel","training",26,"miss"
"2025-04-28","1","4","High LD","same",2205.5999999998603,7.698754859709523,0,"MSA","3alim-3aliim","different","BA","M_3aliim.mp3","F_3alim.mp3","different","vowel","training",26,"miss"
"2025-04-28","1","4","High LD","same",1264.8000000002794,7.142669285895483,1,"MSA","kataba-kaataba","same","BB","M_kaataba.mp3","F_kaataba.mp3","different","vowel","training",26,"corr_reject"
"2025-04-28","1","4","High LD","different",165.60000000009313,5.109575241951721,0,"MSA","sakata-sakkata","same","BB","F_sakkata.mp3","M_sakkata.mp3","different","consonant","training",26,"false_alarm"
"2025-04-28","1","4","High LD","different",686.3999999999069,6.531460548173617,1,"MSA","matana-mattana","different","BA","M_mattana.mp3","M_matana.mp3","same","consonant","training",26,"hit"
"2025-04-28","1","4","High LD","same",457.5999999998603,6.1259954400652825,1,"MSA","ful-fuul","same","BB","M_fuul.mp3","M_fuul.mp3","same","vowel","training",26,"corr_reject"
"2025-04-28","1","4","High LD","different",362.30000000004657,5.89247259790116,0,"MSA","dakhala-daakhala","same","AA","F_dakhala.mp3","M_dakhala.mp3","different","vowel","training",26,"false_alarm"
"2025-04-28","1","4","High LD","different",406.30000000004657,6.007091802993796,1,"MSA","sakata-sakkata","different","BA","F_sakkata.mp3","F_sakata.mp3","same","consonant","training",26,"hit"
"2025-04-28","1","4","High LD","different",741.3000000000466,6.608405401662737,1,"MSA","matana-mattana","different","BA","M_mattana.mp3","F_matana.mp3","different","consonant","training",26,"hit"
"2025-04-28","1","4","High LD","same",520.5,6.254789888055024,1,"MSA","zinah-ziinah","same","AA","F_zinah.mp3","M_zinah.mp3","different","vowel","training",26,"corr_reject"
"2025-04-28","1","4","High LD","same",1982.6999999999537,7.592214831144493,0,"MSA","nashaTa-nashshaTa","different","BA","M_nashshaTa.mp3","F_nashaTa.mp3","different","consonant","training",26,"miss"
"2025-04-28","1","4","High LD","different",160.9000000001397,5.080783053999205,1,"MSA","kataba-kaataba","different","BA","M_kaataba.mp3","M_kataba.mp3","same","vowel","training",26,"hit"
"2025-04-28","1","4","High LD","different",463.5999999998603,6.139022111465295,0,"MSA","rashada-rashshada","same","AA","M_rashada.mp3","F_rashada.mp3","different","consonant","training",26,"false_alarm"
"2025-04-28","1","4","High LD","different",3033.3000000000466,8.017406414765478,1,"MSA","ru7-ruu7","different","AB","F_ru7.mp3","F_ruu7.mp3","same","vowel","training",26,"hit"
"2025-04-28","1","4","High LD","different",1253.8000000000466,7.133934218839905,1,"MSA","kataba-kaataba","different","BA","F_kaataba.mp3","F_kataba.mp3","same","vowel","training",26,"hit"
"2025-04-28","1","4","High LD","same",246.50000000023283,5.5073619934836895,1,"MSA","matana-mattana","same","AA","F_matana.mp3","M_matana.mp3","different","consonant","training",26,"corr_reject"
"2025-04-28","1","4","High LD","same",593.8999999999069,6.386710955021658,0,"MSA","ful-fuul","different","BA","M_fuul.mp3","F_ful.mp3","different","vowel","training",26,"miss"
"2025-04-28","1","4","High LD","same",558.0000000002328,6.324358962381728,0,"MSA","dhakara-dhakkara","different","BA","M_dhakkara.mp3","M_dhakara.mp3","same","consonant","training",26,"miss"
"2025-04-28","1","4","High LD","same",2521.6999999997206,7.832688556237523,0,"MSA","rasaba-rassaba","different","BA","M_rassaba.mp3","M_rasaba.mp3","same","consonant","training",26,"miss"
"2025-04-28","1","4","High LD","same",1132.3999999999069,7.032094553237663,1,"MSA","ful-fuul","same","BB","F_fuul.mp3","M_fuul.mp3","different","vowel","training",26,"corr_reject"
"2025-04-28","1","4","High LD","different",1573.6999999999534,7.361184813606789,1,"MSA","rasaba-rassaba","different","AB","F_rasaba.mp3","M_rassaba.mp3","different","consonant","training",26,"hit"
"2025-04-28","1","4","High LD","same",326.89999999990687,5.78965431372988,1,"MSA","ful-fuul","same","AA","F_ful.mp3","F_ful.mp3","same","vowel","training",26,"corr_reject"
"2025-04-28","1","4","High LD","different",1229.5000000002328,7.114362861656437,1,"MSA","sakata-sakkata","different","AB","M_sakata.mp3","M_sakkata.mp3","same","consonant","training",26,"hit"
"2025-04-28","1","4","High LD","same",621.7999999998137,6.432618497624354,1,"MSA","basaTa-bassaTa","same","AA","F_basaTa.mp3","F_basaTa.mp3","same","consonant","training",26,"corr_reject"
"2025-04-28","1","4","High LD","same",637.3000000000466,6.457240502320322,1,"MSA","dhakara-dhakkara","same","AA","M_dhakara.mp3","M_dhakara.mp3","same","consonant","training",26,"corr_reject"
"2025-04-28","1","4","High LD","different",1274.5999999998603,7.150387682880084,1,"MSA","ful-fuul","different","AB","F_ful.mp3","M_fuul.mp3","different","vowel","training",26,"hit"
"2025-04-28","1","4","High LD","same",1179,7.072421900537371,1,"MSA","rashada-rashshada","same","AA","F_rashada.mp3","M_rashada.mp3","different","consonant","training",26,"corr_reject"
"2025-04-28","1","4","High LD","different",1833.1000000000931,7.51376380172537,1,"MSA","rakaza-rakkaza","different","AB","F_rakaza.mp3","F_rakkaza.mp3","same","consonant","training",26,"hit"
"2025-04-28","1","4","High LD","same",229.99999999976717,5.438079308922183,1,"MSA","dhakara-dhakkara","same","BB","M_dhakkara.mp3","M_dhakkara.mp3","same","consonant","training",26,"corr_reject"
"2025-04-28","1","4","High LD","different",203.70000000018624,5.316648323233674,1,"MSA","zinah-ziinah","different","BA","M_ziinah.mp3","M_zinah.mp3","same","vowel","training",26,"hit"
