Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ufbv,branch-x9dy,branch-62yz,branch-1uap,randomiser-axxj,allocator-flaz,randomiser-9tbp,allocator-cukp,randomiser-fgpw,checkpoint-3r84,checkpoint-l4ng,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: sentence,Spreadsheet: key_word,Spreadsheet: sound,Spreadsheet: correct_answer,Spreadsheet: competing_distractor,Spreadsheet: non_competing_distractor_1,Spreadsheet: non_competing_distractor_2,Spreadsheet: origin_task,Spreadsheet: length,Spreadsheet: segment_type,Spreadsheet: phoneme_quality,Spreadsheet: phoneme_identity,Spreadsheet: word_position,Spreadsheet: c_label,Spreadsheet: cd_label,Spreadsheet: ncd1_label,Spreadsheet: ncd2_label,Manipulation: Spreadsheet,Store: Example
11,1745534699728,24/04/2025 22:44:59,1745520299728,-4,24/04/2025 14:44:59,220234,3,task-arbx,,45628658,BLIND,13043763,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1707x1067,1707x932,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet4,,spreadsheet4,,,day 1 complete,post_test_assessment,post_test_assessment,2,trial,Screen 1,6wu76v,1,info,audio started,1308.7000001907363,1300,1308.7000001907363,1308.7000001907363,1300,1308.7000001907363,0,1308.7000001907363,0,0,,Audio Clip,Audio,3,object-78,trial,___でしょうかな。,haaku_s,F_haaku_s.mp3,haaku,haku,hakku,hakuu,training,long,vowel,a,aa,medial,はあく,はく,はっく,はくう,,correct
12,1745534701121,24/04/2025 22:45:01,1745520301121,-4,24/04/2025 14:45:01,220234,3,task-arbx,,45628658,BLIND,13043763,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1707x1067,1707x932,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet4,,spreadsheet4,,,day 1 complete,post_test_assessment,post_test_assessment,2,trial,Screen 1,6wu76v,1,info,audio finished,2701.800000095369,2700.2000000000007,2701.800000095369,2701.800000095369,2700.2000000000007,2701.800000095369,0,2701.800000095369,0,0,,Audio Clip,Audio,3,object-78,trial,___でしょうかな。,haaku_s,F_haaku_s.mp3,haaku,haku,hakku,hakuu,training,long,vowel,a,aa,medial,はあく,はく,はっく,はくう,,correct
13,1745534701992,24/04/2025 22:45:01,1745520301992,-4,24/04/2025 14:45:01,220234,3,task-arbx,,45628658,BLIND,13043763,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1707x1067,1707x932,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet4,,spreadsheet4,,,day 1 complete,post_test_assessment,post_test_assessment,2,trial,Screen 1,6wu76v,1,action,haaku,3572.600000047685,3567.300000000003,3572.600000047685,3572.600000047685,3567.300000000003,3572.600000047685,1,3572.600000047685,0,0,,CustomMultichoice,CustomMultichoice,4,object-68,trial,___でしょうかな。,haaku_s,F_haaku_s.mp3,haaku,haku,hakku,hakuu,training,long,vowel,a,aa,medial,はあく,はく,はっく,はくう,,correct
14,1745534703034,24/04/2025 22:45:03,1745520303034,-4,24/04/2025 14:45:03,220234,3,task-arbx,,45628658,BLIND,13043763,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1707x1067,1707x932,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet4,,spreadsheet4,,,day 1 complete,post_test_assessment,post_test_assessment,2,trial,Screen 1,6wu76v,1,continue,,4614.600000047685,4600.200000000004,4614.600000047685,4614.600000047685,4600.200000000004,4614.600000047685,0,4614.600000047685,0,0,,Click To Continue,Continue Button,5,object-70,trial,___でしょうかな。,haaku_s,F_haaku_s.mp3,haaku,haku,hakku,hakuu,training,long,vowel,a,aa,medial,はあく,はく,はっく,はくう,,correct
15,1745534703034,24/04/2025 22:45:03,1745520303034,-4,24/04/2025 14:45:03,220234,3,task-arbx,,45628658,BLIND,13043763,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1707x1067,1707x932,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet4,,spreadsheet4,,,day 1 complete,post_test_assessment,post_test_assessment,2,trial,Screen 1,6wu76v,1,response,haaku,4615.4000000000015,4600.200000000004,4615.4000000000015,4615.4000000000015,4600.200000000004,4615.4000000000015,1,4615.4000000000015,0,0,haaku,CustomMultichoice,CustomMultichoice,4,object-68,trial,___でしょうかな。,haaku_s,F_haaku_s.mp3,haaku,haku,hakku,hakuu,training,long,vowel,a,aa,medial,はあく,はく,はっく,はくう,,correct
16,1745534704752,24/04/2025 22:45:04,1745520304752,-4,24/04/2025 14:45:04,220234,3,task-arbx,,45628658,BLIND,13043763,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1707x1067,1707x932,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet4,,spreadsheet4,,,day 1 complete,post_test_assessment,post_test_assessment,3,trial,Screen 1,6wu76v,1,info,audio started,1732.500000190732,1716.5,1732.500000190732,1732.500000190732,1716.5,1732.500000190732,0,1732.500000190732,0,0,,Audio Clip,Audio,3,object-78,trial,___についてもっとしりたいです。,kasee_s,F_kasee_s.mp3,kasee,kassee,kase,kosee,training,short,consonant,s,s,medial,かせい,かっせい,かせ,こせい,,correct
17,1745534707273,24/04/2025 22:45:07,1745520307273,-4,24/04/2025 14:45:07,220234,3,task-arbx,,45628658,BLIND,13043763,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1707x1067,1707x932,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet4,,spreadsheet4,,,day 1 complete,post_test_assessment,post_test_assessment,3,trial,Screen 1,6wu76v,1,info,audio finished,4253.900000047681,4250.199999999997,4253.900000047681,4253.900000047681,4250.199999999997,4253.900000047681,0,4253.900000047681,0,0,,Audio Clip,Audio,3,object-78,trial,___についてもっとしりたいです。,kasee_s,F_kasee_s.mp3,kasee,kassee,kase,kosee,training,short,consonant,s,s,medial,かせい,かっせい,かせ,こせい,,correct
18,1745534708942,24/04/2025 22:45:08,1745520308942,-4,24/04/2025 14:45:08,220234,3,task-arbx,,45628658,BLIND,13043763,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1707x1067,1707x932,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet4,,spreadsheet4,,,day 1 complete,post_test_assessment,post_test_assessment,3,trial,Screen 1,6wu76v,1,info,audio started,5922.699999999997,5916.5,5922.699999999997,5922.699999999997,5916.5,5922.699999999997,0,5922.699999999997,0,0,,Audio Clip,Audio,3,object-78,trial,___についてもっとしりたいです。,kasee_s,F_kasee_s.mp3,kasee,kassee,kase,kosee,training,short,consonant,s,s,medial,かせい,かっせい,かせ,こせい,,correct
19,1745534711469,24/04/2025 22:45:11,1745520311469,-4,24/04/2025 14:45:11,220234,3,task-arbx,,45628658,BLIND,13043763,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1707x1067,1707x932,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet4,,spreadsheet4,,,day 1 complete,post_test_assessment,post_test_assessment,3,trial,Screen 1,6wu76v,1,info,audio finished,8449.699999999997,8433.099999999999,8449.699999999997,8449.699999999997,8433.099999999999,8449.699999999997,0,8449.699999999997,0,0,,Audio Clip,Audio,3,object-78,trial,___についてもっとしりたいです。,kasee_s,F_kasee_s.mp3,kasee,kassee,kase,kosee,training,short,consonant,s,s,medial,かせい,かっせい,かせ,こせい,,correct
20,1745534711760,24/04/2025 22:45:11,1745520311760,-4,24/04/2025 14:45:11,220234,3,task-arbx,,45628658,BLIND,13043763,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1707x1067,1707x932,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet4,,spreadsheet4,,,day 1 complete,post_test_assessment,post_test_assessment,3,trial,Screen 1,6wu76v,1,action,kasee,8740.800000143048,8733.099999999999,8740.800000143048,8740.800000143048,8733.099999999999,8740.800000143048,1,8740.800000143048,0,0,,CustomMultichoice,CustomMultichoice,4,object-68,trial,___についてもっとしりたいです。,kasee_s,F_kasee_s.mp3,kasee,kassee,kase,kosee,training,short,consonant,s,s,medial,かせい,かっせい,かせ,こせい,,correct
21,1745534712731,24/04/2025 22:45:12,1745520312731,-4,24/04/2025 14:45:12,220234,3,task-arbx,,45628658,BLIND,13043763,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1707x1067,1707x932,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet4,,spreadsheet4,,,day 1 complete,post_test_assessment,post_test_assessment,3,trial,Screen 1,6wu76v,1,continue,,9712.300000143048,9699.799999999996,9712.300000143048,9712.300000143048,9699.799999999996,9712.300000143048,0,9712.300000143048,0,0,,Click To Continue,Continue Button,5,object-70,trial,___についてもっとしりたいです。,kasee_s,F_kasee_s.mp3,kasee,kassee,kase,kosee,training,short,consonant,s,s,medial,かせい,かっせい,かせ,こせい,,correct
22,1745534712732,24/04/2025 22:45:12,1745520312732,-4,24/04/2025 14:45:12,220234,3,task-arbx,,45628658,BLIND,13043763,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1707x1067,1707x932,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet4,,spreadsheet4,,,day 1 complete,post_test_assessment,post_test_assessment,3,trial,Screen 1,6wu76v,1,response,kasee,9712.90000004768,9699.799999999996,9712.90000004768,9712.90000004768,9699.799999999996,9712.90000004768,1,9712.90000004768,0,0,kasee,CustomMultichoice,CustomMultichoice,4,object-68,trial,___についてもっとしりたいです。,kasee_s,F_kasee_s.mp3,kasee,kassee,kase,kosee,training,short,consonant,s,s,medial,かせい,かっせい,かせ,こせい,,correct
23,1745534714514,24/04/2025 22:45:14,1745520314514,-4,24/04/2025 14:45:14,220234,3,task-arbx,,45628658,BLIND,13043763,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1707x1067,1707x932,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet4,,spreadsheet4,,,day 1 complete,post_test_assessment,post_test_assessment,4,trial,Screen 1,6wu76v,1,info,audio started,1794.6000000476852,1783.2000000000044,1794.6000000476852,1794.6000000476852,1783.2000000000044,1794.6000000476852,0,1794.6000000476852,0,0,,Audio Clip,Audio,3,object-78,trial,いや、___じゃないよ。,hossoku_s,F_hossoku_s.mp3,hossoku,hosoku,hoosoku,hassoku,testing,long,consonant,s,ss,medial,ほっそく,ほそく,ほうそく,はっそく,,correct
24,1745534716386,24/04/2025 22:45:16,1745520316386,-4,24/04/2025 14:45:16,220234,3,task-arbx,,45628658,BLIND,13043763,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1707x1067,1707x932,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet4,,spreadsheet4,,,day 1 complete,post_test_assessment,post_test_assessment,4,trial,Screen 1,6wu76v,1,info,audio finished,3666.600000000006,3649.800000000003,3666.600000000006,3666.600000000006,3649.800000000003,3666.600000000006,0,3666.600000000006,0,0,,Audio Clip,Audio,3,object-78,trial,いや、___じゃないよ。,hossoku_s,F_hossoku_s.mp3,hossoku,hosoku,hoosoku,hassoku,testing,long,consonant,s,ss,medial,ほっそく,ほそく,ほうそく,はっそく,,correct
25,1745534719695,24/04/2025 22:45:19,1745520319695,-4,24/04/2025 14:45:19,220234,3,task-arbx,,45628658,BLIND,13043763,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1707x1067,1707x932,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet4,,spreadsheet4,,,day 1 complete,post_test_assessment,post_test_assessment,4,trial,Screen 1,6wu76v,1,action,hossoku,6976.500000143053,6966.5,6976.500000143053,6976.500000143053,6966.5,6976.500000143053,1,6976.500000143053,0,0,,CustomMultichoice,CustomMultichoice,4,object-68,trial,いや、___じゃないよ。,hossoku_s,F_hossoku_s.mp3,hossoku,hosoku,hoosoku,hassoku,testing,long,consonant,s,ss,medial,ほっそく,ほそく,ほうそく,はっそく,,correct
26,1745534720415,24/04/2025 22:45:20,1745520320415,-4,24/04/2025 14:45:20,220234,3,task-arbx,,45628658,BLIND,13043763,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1707x1067,1707x932,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet4,,spreadsheet4,,,day 1 complete,post_test_assessment,post_test_assessment,4,trial,Screen 1,6wu76v,1,info,audio started,7695.700000190736,7683.0999999999985,7695.700000190736,7695.700000190736,7683.0999999999985,7695.700000190736,0,7695.700000190736,0,0,,Audio Clip,Audio,3,object-78,trial,いや、___じゃないよ。,hossoku_s,F_hossoku_s.mp3,hossoku,hosoku,hoosoku,hassoku,testing,long,consonant,s,ss,medial,ほっそく,ほそく,ほうそく,はっそく,,correct
27,1745534721794,24/04/2025 22:45:21,1745520321794,-4,24/04/2025 14:45:21,220234,3,task-arbx,,45628658,BLIND,13043763,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1707x1067,1707x932,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet4,,spreadsheet4,,,day 1 complete,post_test_assessment,post_test_assessment,4,trial,Screen 1,6wu76v,1,continue,,9075.200000190736,9066.400000000001,9075.200000190736,9075.200000190736,9066.400000000001,9075.200000190736,0,9075.200000190736,0,0,,Click To Continue,Continue Button,5,object-70,trial,いや、___じゃないよ。,hossoku_s,F_hossoku_s.mp3,hossoku,hosoku,hoosoku,hassoku,testing,long,consonant,s,ss,medial,ほっそく,ほそく,ほうそく,はっそく,,correct
28,1745534721795,24/04/2025 22:45:21,1745520321795,-4,24/04/2025 14:45:21,220234,3,task-arbx,,45628658,BLIND,13043763,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1707x1067,1707x932,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet4,,spreadsheet4,,,day 1 complete,post_test_assessment,post_test_assessment,4,trial,Screen 1,6wu76v,1,response,hossoku,9075.800000095369,9066.400000000001,9075.800000095369,9075.800000095369,9066.400000000001,9075.800000095369,1,9075.800000095369,0,0,hossoku,CustomMultichoice,CustomMultichoice,4,object-68,trial,いや、___じゃないよ。,hossoku_s,F_hossoku_s.mp3,hossoku,hosoku,hoosoku,hassoku,testing,long,consonant,s,ss,medial,ほっそく,ほそく,ほうそく,はっそく,,correct
29,1745534723326,24/04/2025 22:45:23,1745520323326,-4,24/04/2025 14:45:23,220234,3,task-arbx,,45628658,BLIND,13043763,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1707x1067,1707x932,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet4,,spreadsheet4,,,day 1 complete,post_test_assessment,post_test_assessment,5,trial,Screen 1,6wu76v,1,info,audio started,1540.6000001430511,1533.5,1540.6000001430511,1540.6000001430511,1533.5,1540.6000001430511,0,1540.6000001430511,0,0,,Audio Clip,Audio,3,object-78,trial,___のことをかんがえましょう。,juutaku_s,F_juutaku_s.mp3,juutaku,jutaku,juttaku,shuutaku,training,long,vowel,u,uu,medial,じゅうたく,じゅたく,じゅったく,しゅうたく,,correct
30,1745534725512,24/04/2025 22:45:25,1745520325512,-4,24/04/2025 14:45:25,220234,3,task-arbx,,45628658,BLIND,13043763,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1707x1067,1707x932,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet4,,spreadsheet4,,,day 1 complete,post_test_assessment,post_test_assessment,5,trial,Screen 1,6wu76v,1,info,audio finished,3726.7000000476837,3716.699999999997,3726.7000000476837,3726.7000000476837,3716.699999999997,3726.7000000476837,0,3726.7000000476837,0,0,,Audio Clip,Audio,3,object-78,trial,___のことをかんがえましょう。,juutaku_s,F_juutaku_s.mp3,juutaku,jutaku,juttaku,shuutaku,training,long,vowel,u,uu,medial,じゅうたく,じゅたく,じゅったく,しゅうたく,,correct
31,1745534728783,24/04/2025 22:45:28,1745520328783,-4,24/04/2025 14:45:28,220234,3,task-arbx,,45628658,BLIND,13043763,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1707x1067,1707x932,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet4,,spreadsheet4,,,day 1 complete,post_test_assessment,post_test_assessment,5,trial,Screen 1,6wu76v,1,action,juutaku,6997.700000047684,6983.5999999999985,6997.700000047684,6997.700000047684,6983.5999999999985,6997.700000047684,1,6997.700000047684,0,0,,CustomMultichoice,CustomMultichoice,4,object-68,trial,___のことをかんがえましょう。,juutaku_s,F_juutaku_s.mp3,juutaku,jutaku,juttaku,shuutaku,training,long,vowel,u,uu,medial,じゅうたく,じゅたく,じゅったく,しゅうたく,,correct
32,1745534729974,24/04/2025 22:45:29,1745520329974,-4,24/04/2025 14:45:29,220234,3,task-arbx,,45628658,BLIND,13043763,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1707x1067,1707x932,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet4,,spreadsheet4,,,day 1 complete,post_test_assessment,post_test_assessment,5,trial,Screen 1,6wu76v,1,continue,,8189.100000143051,8183.300000000003,8189.100000143051,8189.100000143051,8183.300000000003,8189.100000143051,0,8189.100000143051,0,0,,Click To Continue,Continue Button,5,object-70,trial,___のことをかんがえましょう。,juutaku_s,F_juutaku_s.mp3,juutaku,jutaku,juttaku,shuutaku,training,long,vowel,u,uu,medial,じゅうたく,じゅたく,じゅったく,しゅうたく,,correct
33,1745534729981,24/04/2025 22:45:29,1745520329981,-4,24/04/2025 14:45:29,220234,3,task-arbx,,45628658,BLIND,13043763,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1707x1067,1707x932,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet4,,spreadsheet4,,,day 1 complete,post_test_assessment,post_test_assessment,5,trial,Screen 1,6wu76v,1,response,juutaku,8195.800000190735,8183.300000000003,8195.800000190735,8195.800000190735,8183.300000000003,8195.800000190735,1,8195.800000190735,0,0,juutaku,CustomMultichoice,CustomMultichoice,4,object-68,trial,___のことをかんがえましょう。,juutaku_s,F_juutaku_s.mp3,juutaku,jutaku,juttaku,shuutaku,training,long,vowel,u,uu,medial,じゅうたく,じゅたく,じゅったく,しゅうたく,,correct
34,1745534731284,24/04/2025 22:45:31,1745520331284,-4,24/04/2025 14:45:31,220234,3,task-arbx,,45628658,BLIND,13043763,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1707x1067,1707x932,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet4,,spreadsheet4,,,day 1 complete,post_test_assessment,post_test_assessment,6,trial,Screen 1,6wu76v,1,info,audio started,1315.3000001430482,1299.8999999999942,1315.3000001430482,1315.3000001430482,1299.8999999999942,1315.3000001430482,0,1315.3000001430482,0,0,,Audio Clip,Audio,3,object-78,trial,「___」とかいてありますか？,iitai_s,F_iitai_s.mp3,iitai,itai,ittai,intai,testing,long,vowel,i,ii,initial,いいたい,いたい,いったい,いんたい,,correct
35,1745534733211,24/04/2025 22:45:33,1745520333211,-4,24/04/2025 14:45:33,220234,3,task-arbx,,45628658,BLIND,13043763,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1707x1067,1707x932,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet4,,spreadsheet4,,,day 1 complete,post_test_assessment,post_test_assessment,6,trial,Screen 1,6wu76v,1,info,audio finished,3241.900000047681,3233.199999999997,3241.900000047681,3241.900000047681,3233.199999999997,3241.900000047681,0,3241.900000047681,0,0,,Audio Clip,Audio,3,object-78,trial,「___」とかいてありますか？,iitai_s,F_iitai_s.mp3,iitai,itai,ittai,intai,testing,long,vowel,i,ii,initial,いいたい,いたい,いったい,いんたい,,correct
36,1745534733742,24/04/2025 22:45:33,1745520333742,-4,24/04/2025 14:45:33,220234,3,task-arbx,,45628658,BLIND,13043763,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1707x1067,1707x932,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet4,,spreadsheet4,,,day 1 complete,post_test_assessment,post_test_assessment,6,trial,Screen 1,6wu76v,1,action,iitai,3773.8000001430482,3766.699999999997,3773.8000001430482,3773.8000001430482,3766.699999999997,3773.8000001430482,1,3773.8000001430482,0,0,,CustomMultichoice,CustomMultichoice,4,object-68,trial,「___」とかいてありますか？,iitai_s,F_iitai_s.mp3,iitai,itai,ittai,intai,testing,long,vowel,i,ii,initial,いいたい,いたい,いったい,いんたい,,correct
37,1745534735295,24/04/2025 22:45:35,1745520335295,-4,24/04/2025 14:45:35,220234,3,task-arbx,,45628658,BLIND,13043763,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1707x1067,1707x932,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet4,,spreadsheet4,,,day 1 complete,post_test_assessment,post_test_assessment,6,trial,Screen 1,6wu76v,1,continue,,5326.199999999997,5316.5999999999985,5326.199999999997,5326.199999999997,5316.5999999999985,5326.199999999997,0,5326.199999999997,0,0,,Click To Continue,Continue Button,5,object-70,trial,「___」とかいてありますか？,iitai_s,F_iitai_s.mp3,iitai,itai,ittai,intai,testing,long,vowel,i,ii,initial,いいたい,いたい,いったい,いんたい,,correct
38,1745534735295,24/04/2025 22:45:35,1745520335295,-4,24/04/2025 14:45:35,220234,3,task-arbx,,45628658,BLIND,13043763,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1707x1067,1707x932,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet4,,spreadsheet4,,,day 1 complete,post_test_assessment,post_test_assessment,6,trial,Screen 1,6wu76v,1,response,iitai,5326.699999999997,5316.5999999999985,5326.699999999997,5326.699999999997,5316.5999999999985,5326.699999999997,1,5326.699999999997,0,0,iitai,CustomMultichoice,CustomMultichoice,4,object-68,trial,「___」とかいてありますか？,iitai_s,F_iitai_s.mp3,iitai,itai,ittai,intai,testing,long,vowel,i,ii,initial,いいたい,いたい,いったい,いんたい,,correct
39,1745534736904,24/04/2025 22:45:36,1745520336904,-4,24/04/2025 14:45:36,220234,3,task-arbx,,45628658,BLIND,13043763,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1707x1067,1707x932,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet4,,spreadsheet4,,,day 1 complete,post_test_assessment,post_test_assessment,7,trial,Screen 1,6wu76v,1,info,audio started,1619.000000095366,1616.5999999999985,1619.000000095366,1619.000000095366,1616.5999999999985,1619.000000095366,0,1619.000000095366,0,0,,Audio Clip,Audio,3,object-78,trial,もう、___よ！,itte_s,F_itte_s.mp3,itte,ite,ittee,iitte,training,long,consonant,t,tt,medial,いって,いて,いってい,いいって,,correct
40,1745534738062,24/04/2025 22:45:38,1745520338062,-4,24/04/2025 14:45:38,220234,3,task-arbx,,45628658,BLIND,13043763,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1707x1067,1707x932,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet4,,spreadsheet4,,,day 1 complete,post_test_assessment,post_test_assessment,7,trial,Screen 1,6wu76v,1,info,audio finished,2777.2000001430497,2766.4999999999927,2777.2000001430497,2777.2000001430497,2766.4999999999927,2777.2000001430497,0,2777.2000001430497,0,0,,Audio Clip,Audio,3,object-78,trial,もう、___よ！,itte_s,F_itte_s.mp3,itte,ite,ittee,iitte,training,long,consonant,t,tt,medial,いって,いて,いってい,いいって,,correct
