"local_date","day","ID","response","reaction_time","correct","condition","word_pair","signal","type","word_A","word_B","sound_1","sound_2","speaker_signal","language","gloss_A","gloss_B","pitch_accent_A","pitch_accent_B","phoneme_quality","phoneme_identity_A","phoneme_identity_B","length_A","length_B","segment_type","word_position","task","F_response","J_response","log_rt","median_rt","mad","upper_mad","lower_mad"
"2025-03-19","1","115","same",647.3000000007451,1,"highLD","basaTa-bassaTa","same","AA","basaTa","bassaTa","F_basaTa.mp3","F_basaTa.mp3","same","MSA","to spread, extend","to simplify","","","s","s","ss","short","long","consonant","medial","training","SAME","DIFFERENT",6.472809865552615,6.388892388409475,0.5317980943100636,7.984286671339666,4.793498105479284
"2025-03-19","1","115","same",301.5000000007567,1,"highLD","bashara-bashshara","same","BB","bashara","bashshara","F_bashshara.mp3","F_bashshara.mp3","same","MSA","to rejoice","to bring good news, evangelize","","","sh","sh","ssh","short","long","consonant","medial","training","SAME","DIFFERENT",5.70877001616975,6.388892388409475,0.5317980943100636,7.984286671339666,4.793498105479284
"2025-03-19","1","115","different",440.9999999992433,1,"highLD","matana-mattana","different","BA","matana","mattana","F_mattana.mp3","F_matana.mp3","same","MSA","to be robust, strong, firm","to strengthen, consolidate","","","t","t","tt","short","long","consonant","medial","training","SAME","DIFFERENT",6.08904487544513,6.388892388409475,0.5317980943100636,7.984286671339666,4.793498105479284
"2025-03-19","1","115","same",756.4000000022352,0,"highLD","watara-wattara","different","BA","watara","wattara","M_wattara.mp3","F_watara.mp3","different","MSA","to wrong, harm","to stretch, strain, tighten","","","t","t","tt","short","long","consonant","medial","training","SAME","DIFFERENT",6.6285703367872575,6.388892388409475,0.5317980943100636,7.984286671339666,4.793498105479284
"2025-03-19","1","115","same",340.80000000074506,1,"highLD","rashada-rashshada","same","BB","rashada","rashshada","F_rashshada.mp3","M_rashshada.mp3","different","MSA","to be well guided, mature","to guide, lead","","","sh","sh","ssh","short","long","consonant","medial","training","SAME","DIFFERENT",5.831295794957347,6.388892388409475,0.5317980943100636,7.984286671339666,4.793498105479284
"2025-03-19","1","115","different",675.2000000007683,1,"highLD","zinah-ziinah","different","AB","zinah","ziinah","M_zinah.mp3","F_ziinah.mp3","different","MSA","weight","decoration, embellishment","","","i","i","ii","short","long","vowel","medial","training","SAME","DIFFERENT",6.5150089432828855,6.388892388409475,0.5317980943100636,7.984286671339666,4.793498105479284
"2025-03-19","1","115","different",710.9000000000233,0,"highLD","watara-wattara","same","BB","watara","wattara","F_wattara.mp3","M_wattara.mp3","different","MSA","to wrong, harm","to stretch, strain, tighten","","","t","t","tt","short","long","consonant","medial","training","SAME","DIFFERENT",6.56653177293547,6.388892388409475,0.5317980943100636,7.984286671339666,4.793498105479284
"2025-03-19","1","115","different",378.20000000076834,1,"highLD","bashara-bashshara","different","BA","bashara","bashshara","M_bashshara.mp3","M_bashara.mp3","same","MSA","to rejoice","to bring good news, evangelize","","","sh","sh","ssh","short","long","consonant","medial","training","SAME","DIFFERENT",5.935423156226388,6.388892388409475,0.5317980943100636,7.984286671339666,4.793498105479284
"2025-03-19","1","115","same",359.4000000022352,1,"highLD","watara-wattara","same","AA","watara","wattara","F_watara.mp3","F_watara.mp3","same","MSA","to wrong, harm","to stretch, strain, tighten","","","t","t","tt","short","long","consonant","medial","training","SAME","DIFFERENT",5.884435974355678,6.388892388409475,0.5317980943100636,7.984286671339666,4.793498105479284
"2025-03-19","1","115","different",331.30000000074506,1,"highLD","sakata-sakkata","different","AB","sakata","sakkata","M_sakata.mp3","F_sakkata.mp3","different","MSA","to be silent","to silence","","","k","k","kk","short","long","consonant","medial","training","SAME","DIFFERENT",5.803024309308099,6.388892388409475,0.5317980943100636,7.984286671339666,4.793498105479284
"2025-03-19","1","115","different",917.000000002212,1,"highLD","rakaza-rakkaza","different","AB","rakaza","rakkaza","F_rakaza.mp3","M_rakkaza.mp3","different","MSA","to implant, embed","to focus, concentrate","","","k","k","kk","short","long","consonant","medial","training","SAME","DIFFERENT",6.821107472258877,6.388892388409475,0.5317980943100636,7.984286671339666,4.793498105479284
"2025-03-19","1","115","same",1683.5,1,"highLD","nashaTa-nashshaTa","same","AA","nashaTa","nashshaTa","M_nashaTa.mp3","F_nashaTa.mp3","different","MSA","to be active, energetic","to stimulate, encourage","","","sh","sh","ssh","short","long","consonant","medial","training","SAME","DIFFERENT",7.428630238601129,6.388892388409475,0.5317980943100636,7.984286671339666,4.793498105479284
"2025-03-19","1","115","different",574.8999999992666,1,"highLD","ru7-ruu7","different","AB","ru7","ruu7","M_ru7.mp3","F_ruu7.mp3","different","MSA","go! [command]","spirit, soul","","","u","u","uu","short","long","vowel","medial","training","SAME","DIFFERENT",6.354196112627969,6.388892388409475,0.5317980943100636,7.984286671339666,4.793498105479284
"2025-03-19","1","115","different",856.1000000007334,1,"highLD","ru7-ruu7","different","AB","ru7","ruu7","F_ru7.mp3","F_ruu7.mp3","same","MSA","go! [command]","spirit, soul","","","u","u","uu","short","long","vowel","medial","training","SAME","DIFFERENT",6.752387191749297,6.388892388409475,0.5317980943100636,7.984286671339666,4.793498105479284
"2025-03-19","1","115","same",585.5,1,"highLD","matana-mattana","same","AA","matana","mattana","M_matana.mp3","M_matana.mp3","same","MSA","to be robust, strong, firm","to strengthen, consolidate","","","t","t","tt","short","long","consonant","medial","training","SAME","DIFFERENT",6.372466183037772,6.388892388409475,0.5317980943100636,7.984286671339666,4.793498105479284
"2025-03-19","1","115","different",749.3000000022585,0,"highLD","dhakara-dhakkara","same","BB","dhakara","dhakkara","F_dhakkara.mp3","M_dhakkara.mp3","different","MSA","to mention; remember","to remind, point out","","","k","k","kk","short","long","consonant","medial","training","SAME","DIFFERENT",6.6191394373732795,6.388892388409475,0.5317980943100636,7.984286671339666,4.793498105479284
"2025-03-19","1","115","different",606.6000000007334,0,"highLD","ru7-ruu7","same","AA","ru7","ruu7","M_ru7.mp3","F_ru7.mp3","different","MSA","go! [command]","spirit, soul","","","u","u","uu","short","long","vowel","medial","training","SAME","DIFFERENT",6.40786959525569,6.388892388409475,0.5317980943100636,7.984286671339666,4.793498105479284
"2025-03-19","1","115","same",474.7000000014668,1,"highLD","basaTa-bassaTa","same","AA","basaTa","bassaTa","F_basaTa.mp3","F_basaTa.mp3","same","MSA","to spread, extend","to simplify","","","s","s","ss","short","long","consonant","medial","training","SAME","DIFFERENT",6.162683025560362,6.388892388409475,0.5317980943100636,7.984286671339666,4.793498105479284
"2025-03-19","1","115","same",547.5999999992782,1,"highLD","sakata-sakkata","same","AA","sakata","sakkata","M_sakata.mp3","F_sakata.mp3","different","MSA","to be silent","to silence","","","k","k","kk","short","long","consonant","medial","training","SAME","DIFFERENT",6.3055450934129755,6.388892388409475,0.5317980943100636,7.984286671339666,4.793498105479284
"2025-03-19","1","115","same",1154.4000000022352,1,"highLD","dakhala-daakhala","same","AA","dakhala","daakhala","F_dakhala.mp3","M_dakhala.mp3","different","MSA","(he) entered","(he) came over, befell, seized","","","a","a","aa","short","long","vowel","medial","training","SAME","DIFFERENT",7.051336007461598,6.388892388409475,0.5317980943100636,7.984286671339666,4.793498105479284
"2025-03-19","1","115","different",531.3000000022585,0,"highLD","bashara-bashshara","same","BB","bashara","bashshara","F_bashshara.mp3","M_bashshara.mp3","different","MSA","to rejoice","to bring good news, evangelize","","","sh","sh","ssh","short","long","consonant","medial","training","SAME","DIFFERENT",6.275326833461149,6.388892388409475,0.5317980943100636,7.984286671339666,4.793498105479284
"2025-03-19","1","115","same",563.9999999992433,1,"highLD","dhakara-dhakkara","same","AA","dhakara","dhakkara","M_dhakara.mp3","F_dhakara.mp3","different","MSA","to mention; remember","to remind, point out","","","k","k","kk","short","long","consonant","medial","training","SAME","DIFFERENT",6.335054251496717,6.388892388409475,0.5317980943100636,7.984286671339666,4.793498105479284
"2025-03-19","1","115","same",397.5999999999767,1,"highLD","rakaza-rakkaza","same","BB","rakaza","rakkaza","F_rakkaza.mp3","F_rakkaza.mp3","same","MSA","to implant, embed","to focus, concentrate","","","k","k","kk","short","long","consonant","medial","training","SAME","DIFFERENT",5.985446474782361,6.388892388409475,0.5317980943100636,7.984286671339666,4.793498105479284
"2025-03-19","1","115","different",508.29999999923166,1,"highLD","3alim-3aliim","different","AB","3alim","3aliim","F_3alim.mp3","M_3aliim.mp3","different","MSA","(he) knew","knowledgeable","","","i","i","ii","short","long","vowel","medial","training","SAME","DIFFERENT",6.2310718244513454,6.388892388409475,0.5317980943100636,7.984286671339666,4.793498105479284
"2025-03-19","1","115","same",373.20000000076834,0,"highLD","dakhala-daakhala","different","AB","dakhala","daakhala","F_dakhala.mp3","M_daakhala.mp3","different","MSA","(he) entered","(he) came over, befell, seized","","","a","a","aa","short","long","vowel","medial","training","SAME","DIFFERENT",5.922114468975248,6.388892388409475,0.5317980943100636,7.984286671339666,4.793498105479284
"2025-03-19","1","115","same",950.7000000022236,1,"highLD","rasaba-rassaba","same","AA","rasaba","rassaba","F_rasaba.mp3","M_rasaba.mp3","different","MSA","to fail - intransitive","to fail (someone) - transitive","","","s","s","ss","short","long","consonant","medial","training","SAME","DIFFERENT",6.857198555367324,6.388892388409475,0.5317980943100636,7.984286671339666,4.793498105479284
"2025-03-19","1","115","different",554.5000000007567,1,"highLD","nashaTa-nashshaTa","different","BA","nashaTa","nashshaTa","F_nashshaTa.mp3","F_nashaTa.mp3","same","MSA","to be active, energetic","to stimulate, encourage","","","sh","sh","ssh","short","long","consonant","medial","training","SAME","DIFFERENT",6.318066806791786,6.388892388409475,0.5317980943100636,7.984286671339666,4.793498105479284
"2025-03-19","1","115","different",531.7999999992317,1,"highLD","zinah-ziinah","different","BA","zinah","ziinah","F_ziinah.mp3","F_zinah.mp3","same","MSA","weight","decoration, embellishment","","","i","i","ii","short","long","vowel","medial","training","SAME","DIFFERENT",6.276267478807474,6.388892388409475,0.5317980943100636,7.984286671339666,4.793498105479284
"2025-03-19","1","115","same",338.9000000022352,1,"highLD","ru7-ruu7","same","AA","ru7","ruu7","F_ru7.mp3","F_ru7.mp3","same","MSA","go! [command]","spirit, soul","","","u","u","uu","short","long","vowel","medial","training","SAME","DIFFERENT",5.825705078619601,6.388892388409475,0.5317980943100636,7.984286671339666,4.793498105479284
"2025-03-19","1","115","different",270.9000000007218,1,"highLD","kasara-kassara","different","AB","kasara","kassara","M_kasara.mp3","M_kassara.mp3","same","MSA","to break","to shatter","","","s","s","ss","short","long","consonant","medial","training","SAME","DIFFERENT",5.601749749093714,6.388892388409475,0.5317980943100636,7.984286671339666,4.793498105479284
"2025-03-19","1","115","different",923.1000000007334,1,"highLD","ful-fuul","different","BA","ful","fuul","F_fuul.mp3","M_ful.mp3","different","MSA","jasmine flower","fava beans","","","u","u","uu","short","long","vowel","medial","training","SAME","DIFFERENT",6.8277375709969,6.388892388409475,0.5317980943100636,7.984286671339666,4.793498105479284
"2025-03-19","1","115","different",508.5999999992782,1,"highLD","matana-mattana","different","BA","matana","mattana","M_mattana.mp3","M_matana.mp3","same","MSA","to be robust, strong, firm","to strengthen, consolidate","","","t","t","tt","short","long","consonant","medial","training","SAME","DIFFERENT",6.2316618529866,6.388892388409475,0.5317980943100636,7.984286671339666,4.793498105479284
"2025-03-19","1","115","same",2917.6000000007334,0,"highLD","rasaba-rassaba","different","BA","rasaba","rassaba","M_rassaba.mp3","F_rasaba.mp3","different","MSA","to fail - intransitive","to fail (someone) - transitive","","","s","s","ss","short","long","consonant","medial","training","SAME","DIFFERENT",7.978516639494722,6.388892388409475,0.5317980943100636,7.984286671339666,4.793498105479284
"2025-03-19","1","115","different",272.80000000225846,1,"highLD","kasara-kassara","different","AB","kasara","kassara","F_kasara.mp3","M_kassara.mp3","different","MSA","to break","to shatter","","","s","s","ss","short","long","consonant","medial","training","SAME","DIFFERENT",5.608738925977586,6.388892388409475,0.5317980943100636,7.984286671339666,4.793498105479284
"2025-03-19","1","115","same",612.9000000007218,1,"highLD","ful-fuul","same","AA","ful","fuul","F_ful.mp3","M_ful.mp3","different","MSA","jasmine flower","fava beans","","","u","u","uu","short","long","vowel","medial","training","SAME","DIFFERENT",6.418201790492864,6.388892388409475,0.5317980943100636,7.984286671339666,4.793498105479284
"2025-03-19","1","115","same",840.8000000007451,0,"highLD","3atama-3attama","different","BA","3atama","3attama","F_3attama.mp3","F_3atama.mp3","same","MSA","to become dark, to hestitate","to darken, delay","","","t","t","tt","short","long","consonant","medial","training","SAME","DIFFERENT",6.734353819563627,6.388892388409475,0.5317980943100636,7.984286671339666,4.793498105479284
"2025-03-19","1","115","different",319.4000000022352,1,"highLD","basaTa-bassaTa","different","BA","basaTa","bassaTa","F_bassaTa.mp3","F_basaTa.mp3","same","MSA","to spread, extend","to simplify","","","s","s","ss","short","long","consonant","medial","training","SAME","DIFFERENT",5.76644423578791,6.388892388409475,0.5317980943100636,7.984286671339666,4.793498105479284
"2025-03-19","1","115","different",1134.0999999999767,1,"highLD","watara-wattara","different","BA","watara","wattara","F_wattara.mp3","F_watara.mp3","same","MSA","to wrong, harm","to stretch, strain, tighten","","","t","t","tt","short","long","consonant","medial","training","SAME","DIFFERENT",7.0335946638212645,6.388892388409475,0.5317980943100636,7.984286671339666,4.793498105479284
"2025-03-19","1","115","same",657.7000000022817,0,"highLD","3atama-3attama","different","AB","3atama","3attama","F_3atama.mp3","M_3attama.mp3","different","MSA","to become dark, to hestitate","to darken, delay","","","t","t","tt","short","long","consonant","medial","training","SAME","DIFFERENT",6.488748900310775,6.388892388409475,0.5317980943100636,7.984286671339666,4.793498105479284
"2025-03-19","1","115","same",1373.7000000022815,1,"highLD","3atama-3attama","same","AA","3atama","3attama","M_3atama.mp3","F_3atama.mp3","different","MSA","to become dark, to hestitate","to darken, delay","","","t","t","tt","short","long","consonant","medial","training","SAME","DIFFERENT",7.22526310833282,6.388892388409475,0.5317980943100636,7.984286671339666,4.793498105479284
"2025-03-19","1","115","same",470.5000000006985,1,"highLD","rashada-rashshada","same","BB","rashada","rashshada","F_rashshada.mp3","F_rashshada.mp3","same","MSA","to be well guided, mature","to guide, lead","","","sh","sh","ssh","short","long","consonant","medial","training","SAME","DIFFERENT",6.153795959026919,6.388892388409475,0.5317980943100636,7.984286671339666,4.793498105479284
