"local_date","day","prepost","local_time","ID","participant_starting_group","pre_training_condition","post_training_condition","ax_condition","trial_number","display","screen","response_type","response","reaction_time","tag","sound","pair","language","first_dim_step","second_dim_step","left_word","right_word","reverse_scale","norm_left_word","norm_right_word","norm_response"
"2025-03-13","1","pre-training","12:30:24","129",NA,"spreadsheet3","spreadsheet4","highLD",106,"trial","response","response",55,2291.2000000000116,"response_slider","T_TT_dur_6_F0_3.mp3","kata-katta","Japanese",6,3,"kata","katta","no","kata","katta",55
"2025-03-13","1","pre-training","12:30:28","129",NA,"spreadsheet3","spreadsheet4","highLD",107,"trial","response","response",43,3221.859999999986,"response_slider","T_TT_dur_3_F0_3.mp3","kata-katta","Japanese",3,3,"kata","katta","no","kata","katta",43
"2025-03-13","1","pre-training","12:30:32","129",NA,"spreadsheet3","spreadsheet4","highLD",108,"trial","response","response",50,3089.2000000000116,"response_slider","T_TT_dur_2_F0_3.mp3","kata-katta","Japanese",2,3,"kata","katta","no","kata","katta",50
"2025-03-13","1","pre-training","12:30:36","129",NA,"spreadsheet3","spreadsheet4","highLD",109,"trial","response","response",58,2806.2000000000116,"response_slider","T_TT_dur_5_F0_3.mp3","kata-katta","Japanese",5,3,"kata","katta","no","kata","katta",58
"2025-03-13","1","pre-training","12:30:39","129",NA,"spreadsheet3","spreadsheet4","highLD",110,"trial","response","response",36,2656.2000000000116,"response_slider","T_TT_dur_2_F0_3.mp3","kata-katta","Japanese",2,3,"kata","katta","no","kata","katta",36
"2025-03-13","1","pre-training","12:30:43","129",NA,"spreadsheet3","spreadsheet4","highLD",111,"trial","response","response",53,3407.2000000000116,"response_slider","T_TT_dur_3_F0_3.mp3","kata-katta","Japanese",3,3,"kata","katta","no","kata","katta",53
"2025-03-13","1","pre-training","12:30:46","129",NA,"spreadsheet3","spreadsheet4","highLD",112,"trial","response","response",67,2104.2000000000116,"response_slider","T_TT_dur_6_F0_3.mp3","kata-katta","Japanese",6,3,"kata","katta","no","kata","katta",67
"2025-03-14","2","post-training","15:11:33","129",NA,"spreadsheet3","spreadsheet4","highLD",1,"trial","response","response",25,3653.880000000001,"response_slider","I_IH_spec_7_dur_3.mp3","reason-risen","English",7,3,"risen","reason","yes","reason","risen",75
"2025-03-14","2","post-training","15:11:37","129",NA,"spreadsheet3","spreadsheet4","highLD",2,"trial","response","response",4,2600.179999999993,"response_slider","I_IH_spec_7_dur_3.mp3","reason-risen","English",7,3,"risen","reason","yes","reason","risen",96
"2025-03-14","2","post-training","15:11:40","129",NA,"spreadsheet3","spreadsheet4","highLD",3,"trial","response","response",87,2600.0000000000073,"response_slider","I_IH_spec_5_dur_3.mp3","reason-risen","English",5,3,"risen","reason","yes","reason","risen",13
"2025-03-14","2","post-training","15:11:44","129",NA,"spreadsheet3","spreadsheet4","highLD",4,"trial","response","response",99,2438.3600000000006,"response_slider","I_IH_spec_3_dur_3.mp3","reason-risen","English",3,3,"risen","reason","yes","reason","risen",1
"2025-03-14","2","post-training","15:11:47","129",NA,"spreadsheet3","spreadsheet4","highLD",5,"trial","response","response",93,1933.3199999999924,"response_slider","I_IH_spec_2_dur_3.mp3","reason-risen","English",2,3,"risen","reason","yes","reason","risen",7
"2025-03-14","2","post-training","15:11:50","129",NA,"spreadsheet3","spreadsheet4","highLD",6,"trial","response","response",39,2070.3600000000006,"response_slider","I_IH_spec_4_dur_3.mp3","reason-risen","English",4,3,"risen","reason","yes","reason","risen",61
"2025-03-14","2","post-training","15:11:53","129",NA,"spreadsheet3","spreadsheet4","highLD",7,"trial","response","response",69,1816.6800000000003,"response_slider","I_IH_spec_3_dur_3.mp3","reason-risen","English",3,3,"risen","reason","yes","reason","risen",31
"2025-03-14","2","post-training","15:11:56","129",NA,"spreadsheet3","spreadsheet4","highLD",8,"trial","response","response",35,1966.6800000000003,"response_slider","I_IH_spec_6_dur_3.mp3","reason-risen","English",6,3,"risen","reason","yes","reason","risen",65
"2025-03-14","2","post-training","15:11:59","129",NA,"spreadsheet3","spreadsheet4","highLD",9,"trial","response","response",52,2687.6800000000003,"response_slider","I_IH_spec_5_dur_3.mp3","reason-risen","English",5,3,"risen","reason","yes","reason","risen",48
"2025-03-14","2","post-training","15:12:03","129",NA,"spreadsheet3","spreadsheet4","highLD",10,"trial","response","response",43,2920.3600000000006,"response_slider","I_IH_spec_5_dur_3.mp3","reason-risen","English",5,3,"risen","reason","yes","reason","risen",57
"2025-03-14","2","post-training","15:12:07","129",NA,"spreadsheet3","spreadsheet4","highLD",11,"trial","response","response",76,2833.319999999985,"response_slider","I_IH_spec_6_dur_3.mp3","reason-risen","English",6,3,"risen","reason","yes","reason","risen",24
"2025-03-14","2","post-training","15:12:10","129",NA,"spreadsheet3","spreadsheet4","highLD",12,"trial","response","response",34,2466.659999999989,"response_slider","I_IH_spec_6_dur_3.mp3","reason-risen","English",6,3,"risen","reason","yes","reason","risen",66
"2025-03-14","2","post-training","15:12:14","129",NA,"spreadsheet3","spreadsheet4","highLD",13,"trial","response","response",47,2666.659999999989,"response_slider","I_IH_spec_6_dur_3.mp3","reason-risen","English",6,3,"risen","reason","yes","reason","risen",53
"2025-03-14","2","post-training","15:12:18","129",NA,"spreadsheet3","spreadsheet4","highLD",14,"trial","response","response",53,2706.020000000004,"response_slider","I_IH_spec_4_dur_3.mp3","reason-risen","English",4,3,"risen","reason","yes","reason","risen",47
"2025-03-14","2","post-training","15:12:21","129",NA,"spreadsheet3","spreadsheet4","highLD",15,"trial","response","response",77,2150.0200000000186,"response_slider","I_IH_spec_1_dur_3.mp3","reason-risen","English",1,3,"risen","reason","yes","reason","risen",23
"2025-03-14","2","post-training","15:12:24","129",NA,"spreadsheet3","spreadsheet4","highLD",16,"trial","response","response",62,1872.679999999993,"response_slider","I_IH_spec_7_dur_3.mp3","reason-risen","English",7,3,"risen","reason","yes","reason","risen",38
"2025-03-14","2","post-training","15:12:27","129",NA,"spreadsheet3","spreadsheet4","highLD",17,"trial","response","response",50,2116.6600000000035,"response_slider","I_IH_spec_4_dur_3.mp3","reason-risen","English",4,3,"risen","reason","yes","reason","risen",50
"2025-03-14","2","post-training","15:12:30","129",NA,"spreadsheet3","spreadsheet4","highLD",18,"trial","response","response",52,2525.3600000000006,"response_slider","I_IH_spec_1_dur_3.mp3","reason-risen","English",1,3,"risen","reason","yes","reason","risen",48
"2025-03-14","2","post-training","15:12:35","129",NA,"spreadsheet3","spreadsheet4","highLD",19,"trial","response","response",34,3689.020000000004,"response_slider","I_IH_spec_3_dur_3.mp3","reason-risen","English",3,3,"risen","reason","yes","reason","risen",66
"2025-03-14","2","post-training","15:12:38","129",NA,"spreadsheet3","spreadsheet4","highLD",20,"trial","response","response",62,2121.679999999993,"response_slider","I_IH_spec_5_dur_3.mp3","reason-risen","English",5,3,"risen","reason","yes","reason","risen",38
"2025-03-14","2","post-training","15:12:42","129",NA,"spreadsheet3","spreadsheet4","highLD",21,"trial","response","response",91,2973.020000000004,"response_slider","I_IH_spec_1_dur_3.mp3","reason-risen","English",1,3,"risen","reason","yes","reason","risen",9
"2025-03-14","2","post-training","15:12:46","129",NA,"spreadsheet3","spreadsheet4","highLD",22,"trial","response","response",98,2356.679999999993,"response_slider","I_IH_spec_4_dur_3.mp3","reason-risen","English",4,3,"risen","reason","yes","reason","risen",2
"2025-03-14","2","post-training","15:12:50","129",NA,"spreadsheet3","spreadsheet4","highLD",23,"trial","response","response",18,3758.679999999993,"response_slider","I_IH_spec_7_dur_3.mp3","reason-risen","English",7,3,"risen","reason","yes","reason","risen",82
"2025-03-14","2","post-training","15:12:54","129",NA,"spreadsheet3","spreadsheet4","highLD",24,"trial","response","response",74,2439.679999999993,"response_slider","I_IH_spec_1_dur_3.mp3","reason-risen","English",1,3,"risen","reason","yes","reason","risen",26
"2025-03-14","2","post-training","15:12:57","129",NA,"spreadsheet3","spreadsheet4","highLD",25,"trial","response","response",61,2006.679999999993,"response_slider","I_IH_spec_2_dur_3.mp3","reason-risen","English",2,3,"risen","reason","yes","reason","risen",39
"2025-03-14","2","post-training","15:13:00","129",NA,"spreadsheet3","spreadsheet4","highLD",26,"trial","response","response",55,2103.020000000004,"response_slider","I_IH_spec_2_dur_3.mp3","reason-risen","English",2,3,"risen","reason","yes","reason","risen",45
"2025-03-14","2","post-training","15:13:03","129",NA,"spreadsheet3","spreadsheet4","highLD",27,"trial","response","response",56,1740.3600000000006,"response_slider","I_IH_spec_3_dur_3.mp3","reason-risen","English",3,3,"risen","reason","yes","reason","risen",44
"2025-03-14","2","post-training","15:13:05","129",NA,"spreadsheet3","spreadsheet4","highLD",28,"trial","response","response",77,1675.020000000004,"response_slider","I_IH_spec_2_dur_3.mp3","reason-risen","English",2,3,"risen","reason","yes","reason","risen",23
"2025-03-14","2","post-training","15:13:11","129",NA,"spreadsheet3","spreadsheet4","highLD",29,"trial","response","response",1,2974.3600000000006,"response_slider","D_T_VOT_7_F0_3.mp3","indent-intent","English",7,3,"intent","indent","yes","indent","intent",99
"2025-03-14","2","post-training","15:13:15","129",NA,"spreadsheet3","spreadsheet4","highLD",30,"trial","response","response",0,2794.359999999986,"response_slider","D_T_VOT_6_F0_3.mp3","indent-intent","English",6,3,"intent","indent","yes","indent","intent",100
"2025-03-14","2","post-training","15:13:19","129",NA,"spreadsheet3","spreadsheet4","highLD",31,"trial","response","response",1,2205.679999999993,"response_slider","D_T_VOT_6_F0_3.mp3","indent-intent","English",6,3,"intent","indent","yes","indent","intent",99
"2025-03-14","2","post-training","15:13:22","129",NA,"spreadsheet3","spreadsheet4","highLD",32,"trial","response","response",67,2657.359999999986,"response_slider","D_T_VOT_3_F0_3.mp3","indent-intent","English",3,3,"intent","indent","yes","indent","intent",33
"2025-03-14","2","post-training","15:13:25","129",NA,"spreadsheet3","spreadsheet4","highLD",33,"trial","response","response",98,2075.0199999999895,"response_slider","D_T_VOT_2_F0_3.mp3","indent-intent","English",2,3,"intent","indent","yes","indent","intent",2
"2025-03-14","2","post-training","15:13:29","129",NA,"spreadsheet3","spreadsheet4","highLD",34,"trial","response","response",81,2208.0199999999895,"response_slider","D_T_VOT_2_F0_3.mp3","indent-intent","English",2,3,"intent","indent","yes","indent","intent",19
"2025-03-14","2","post-training","15:13:37","129",NA,"spreadsheet3","spreadsheet4","highLD",35,"trial","response","response",50,6977.679999999993,"response_slider","D_T_VOT_3_F0_3.mp3","indent-intent","English",3,3,"intent","indent","yes","indent","intent",50
"2025-03-14","2","post-training","15:13:40","129",NA,"spreadsheet3","spreadsheet4","highLD",36,"trial","response","response",95,2292.359999999986,"response_slider","D_T_VOT_1_F0_3.mp3","indent-intent","English",1,3,"intent","indent","yes","indent","intent",5
"2025-03-14","2","post-training","15:13:43","129",NA,"spreadsheet3","spreadsheet4","highLD",37,"trial","response","response",99,2259.0199999999895,"response_slider","D_T_VOT_1_F0_3.mp3","indent-intent","English",1,3,"intent","indent","yes","indent","intent",1
"2025-03-14","2","post-training","15:13:47","129",NA,"spreadsheet3","spreadsheet4","highLD",38,"trial","response","response",2,2623.679999999993,"response_slider","D_T_VOT_4_F0_3.mp3","indent-intent","English",4,3,"intent","indent","yes","indent","intent",98
"2025-03-14","2","post-training","15:13:51","129",NA,"spreadsheet3","spreadsheet4","highLD",39,"trial","response","response",99,2342.0199999999895,"response_slider","D_T_VOT_1_F0_3.mp3","indent-intent","English",1,3,"intent","indent","yes","indent","intent",1
"2025-03-14","2","post-training","15:13:54","129",NA,"spreadsheet3","spreadsheet4","highLD",40,"trial","response","response",1,2444.359999999986,"response_slider","D_T_VOT_4_F0_3.mp3","indent-intent","English",4,3,"intent","indent","yes","indent","intent",99
