"day","ID","response","reaction_time","log_rt","correct","condition","language","word_pair","signal","type","sound_1","sound_2","speaker_signal","task"
"1","106","different",681.7770000714809,6.524702625006722,1,"highLD","MSA","kataba-kaataba","different","BA","M_kaataba.mp3","M_kataba.mp3","same","training"
"1","106","different",398.155999999959,5.986843888287154,1,"highLD","MSA","bashara-bashshara","different","AB","M_bashara.mp3","F_bashshara.mp3","different","training"
"1","106","different",788.1700000715209,6.669713802721558,1,"highLD","MSA","rakaza-rakkaza","different","BA","M_rakkaza.mp3","M_rakaza.mp3","same","training"
"1","106","different",1114.8810000953963,7.016502951826713,1,"highLD","MSA","basaTa-bassaTa","different","AB","M_basaTa.mp3","F_bassaTa.mp3","different","training"
"1","106","same",2024.7270000476856,7.613190155661043,0,"highLD","MSA","watara-wattara","different","BA","F_wattara.mp3","M_watara.mp3","different","training"
"1","106","different",314.64400007156655,5.751441841211973,1,"highLD","MSA","ru7-ruu7","different","AB","M_ru7.mp3","F_ruu7.mp3","different","training"
"1","106","same",1050.1469999998808,6.95668543335237,1,"highLD","MSA","matana-mattana","same","BB","M_mattana.mp3","M_mattana.mp3","same","training"
"1","106","same",1352.8540000715293,7.209971714049325,1,"highLD","MSA","basaTa-bassaTa","same","AA","M_basaTa.mp3","M_basaTa.mp3","same","training"
"1","106","same",1428.290000095265,7.2642332035805195,1,"highLD","MSA","kasara-kassara","same","BB","M_kassara.mp3","M_kassara.mp3","same","training"
"1","107","same",711.1999999940399,6.566953684191314,0,"lowLD","Japanese","gaki-gakki","different","BA","M_gakki.mp3","F_gaki.mp3","different","training"
"1","107","same",362.1999999761574,5.892196545383486,0,"lowLD","Japanese","nishi-nisshi","different","AB","M_nishi.mp3","M_nisshi.mp3","same","training"
"1","107","same",370.1999999761574,5.914043400074992,1,"lowLD","Japanese","shiru-shiiru","same","AA","M_shiru.mp3","M_shiru.mp3","same","training"
"1","107","same",440.5999999880805,6.08813743434119,1,"lowLD","Japanese","haku-haaku","same","AA","M_haku.mp3","M_haku.mp3","same","training"
"1","107","same",352.7000000000007,5.8656178372420085,1,"lowLD","Japanese","saka-sakka","same","BB","M_sakka.mp3","F_sakka.mp3","different","training"
"1","107","different",304.8999999880798,5.719983853955114,1,"lowLD","Japanese","ite-itte","different","AB","M_ite.mp3","M_itte.mp3","same","training"
"1","107","same",153.29999998807762,5.032396785799997,1,"lowLD","Japanese","ite-itte","same","BB","M_itte.mp3","F_itte.mp3","different","training"
"1","107","different",765.8000000000029,6.640921039043198,1,"lowLD","Japanese","obasan-obaasan","different","BA","M_obaasan.mp3","F_obasan.mp3","different","training"
"1","107","different",814.1999999999971,6.702206036068874,1,"lowLD","Japanese","oto-otto","different","BA","M_otto.mp3","F_oto.mp3","different","training"
"1","107","same",256.90000000000146,5.5486869041158435,0,"lowLD","Japanese","ojisan-ojiisan","different","BA","M_ojiisan.mp3","M_ojisan.mp3","same","training"
"1","107","different",870.0999999999985,6.768608147571977,1,"lowLD","Japanese","kasee-kassee","different","BA","M_kassee.mp3","F_kasee.mp3","different","training"
"1","107","same",622.0999999761552,6.433100851482645,1,"lowLD","Japanese","haku-haaku","same","AA","F_haku.mp3","M_haku.mp3","different","training"
"1","107","same",624.9999999761567,6.437751649698252,1,"lowLD","Japanese","heta-hetta","same","BB","F_hetta.mp3","M_hetta.mp3","different","training"
"1","107","same",371.39999997615814,5.917279648854411,1,"lowLD","Japanese","yusoo-yuusoo","same","AA","F_yusoo.mp3","M_yusoo.mp3","different","training"
"1","107","different",716.999999994041,6.5750758405913095,1,"lowLD","Japanese","ishoku-isshoku","different","BA","M_isshoku.mp3","F_ishoku.mp3","different","training"
"1","107","same",614.9999999940337,6.421622267796817,1,"lowLD","Japanese","heta-hetta","same","AA","M_heta.mp3","F_heta.mp3","different","training"
"1","107","different",1281,7.155396301896734,1,"lowLD","Japanese","nishi-nisshi","different","BA","F_nisshi.mp3","F_nishi.mp3","same","training"
"1","107","different",738.1000000000058,6.604079316776015,1,"lowLD","Japanese","haku-haaku","different","AB","M_haku.mp3","M_haaku.mp3","same","training"
"1","107","same",397.7999999880849,5.985949366389919,0,"lowLD","Japanese","jutaku-juutaku","different","BA","F_juutaku.mp3","M_jutaku.mp3","different","training"
"1","107","different",984.1999999880792,6.891829128419766,0,"lowLD","Japanese","saka-sakka","same","AA","F_saka.mp3","M_saka.mp3","different","training"
"1","107","different",1004.199999976161,6.911946483576866,1,"lowLD","Japanese","iso-isso","different","AB","M_iso.mp3","F_isso.mp3","different","training"
"1","107","different",810.7999999940366,6.69802141457049,1,"lowLD","Japanese","oto-otto","different","BA","F_otto.mp3","F_oto.mp3","same","training"
"1","107","same",369.39999997615814,5.911880067700597,1,"lowLD","Japanese","yusoo-yuusoo","same","AA","F_yusoo.mp3","F_yusoo.mp3","same","training"
"1","107","different",274.8999999821244,5.616407395106174,1,"lowLD","Japanese","gaki-gakki","different","AB","F_gaki.mp3","F_gakki.mp3","same","training"
"1","107","different",673.3999999761581,6.512339506691569,1,"lowLD","Japanese","hasan-hassan","different","BA","F_hassan.mp3","M_hasan.mp3","different","training"
"1","107","different",690.3999999880762,6.537271139751947,1,"lowLD","Japanese","ishoku-isshoku","different","BA","M_isshoku.mp3","M_ishoku.mp3","same","training"
"1","107","different",624.9999999821157,6.437751649707787,1,"lowLD","Japanese","toshin-tosshin","different","BA","F_tosshin.mp3","F_toshin.mp3","same","training"
"1","107","same",552.999999988082,6.315358001500783,1,"lowLD","Japanese","ishoku-isshoku","same","BB","F_isshoku.mp3","M_isshoku.mp3","different","training"
"1","107","same",740.3999999940424,6.607190580691296,1,"lowLD","Japanese","jutaku-juutaku","same","AA","F_jutaku.mp3","M_jutaku.mp3","different","training"
"1","107","different",754.3999999880762,6.625922731303442,1,"lowLD","Japanese","ite-itte","different","BA","M_itte.mp3","F_ite.mp3","different","training"
"1","107","same",392.09999999403954,5.971516909283085,1,"lowLD","Japanese","ishoku-isshoku","same","BB","M_isshoku.mp3","M_isshoku.mp3","same","training"
"1","107","same",553.3999999880762,6.316081067331279,1,"lowLD","Japanese","saka-sakka","same","BB","F_sakka.mp3","M_sakka.mp3","different","training"
"1","107","different",563.5999999761698,6.334344779982243,1,"lowLD","Japanese","obasan-obaasan","different","AB","F_obasan.mp3","M_obaasan.mp3","different","training"
"1","107","different",480.6999999761465,6.175243374850292,1,"lowLD","Japanese","kasee-kassee","different","AB","F_kasee.mp3","M_kassee.mp3","different","training"
"1","107","same",223.60000000000585,5.409858741280971,1,"lowLD","Japanese","obasan-obaasan","same","BB","F_obaasan.mp3","F_obaasan.mp3","same","training"
"1","107","different",868.4999999761349,6.766767585653681,1,"lowLD","Japanese","hasan-hassan","different","AB","F_hasan.mp3","M_hassan.mp3","different","training"
"1","107","same",1554.2999999880558,7.348780562481168,1,"lowLD","Japanese","gaki-gakki","same","BB","F_gakki.mp3","F_gakki.mp3","same","training"
"1","107","different",581.7999999999884,6.366126746061081,1,"lowLD","Japanese","ojisan-ojiisan","different","AB","M_ojisan.mp3","F_ojiisan.mp3","different","training"
"1","107","different",346.49999998213025,5.847882818578386,1,"lowLD","Japanese","ite-itte","different","AB","F_ite.mp3","M_itte.mp3","different","training"
"1","107","same",569.2999999999302,6.344407535956914,1,"lowLD","Japanese","ojisan-ojiisan","same","AA","M_ojisan.mp3","F_ojisan.mp3","different","training"
"1","107","same",887.4999999761349,6.788408521322681,1,"lowLD","Japanese","obasan-obaasan","same","AA","M_obasan.mp3","M_obasan.mp3","same","training"
"1","107","different",834.5999999761698,6.726952568128899,0,"lowLD","Japanese","toshin-tosshin","same","AA","F_toshin.mp3","M_toshin.mp3","different","training"
"1","107","different",516,6.246106765481563,1,"lowLD","Japanese","nishi-nisshi","different","BA","M_nisshi.mp3","M_nishi.mp3","same","training"
"1","107","different",2342.199999988079,7.758845937602947,0,"lowLD","Japanese","ite-itte","same","BB","M_itte.mp3","F_itte.mp3","different","training"
"1","107","different",370.2999999821186,5.914313487871278,1,"lowLD","Japanese","haku-haaku","different","BA","M_haaku.mp3","F_haku.mp3","different","training"
"1","107","same",2010.7999999761817,7.606287931806575,1,"lowLD","Japanese","gaki-gakki","same","BB","F_gakki.mp3","M_gakki.mp3","different","training"
"1","107","different",675.4000000000233,6.515305107951502,1,"lowLD","Japanese","kasee-kassee","different","BA","M_kassee.mp3","M_kasee.mp3","same","training"
"1","107","different",1400.9999999940628,7.244941546332769,1,"lowLD","Japanese","iso-isso","different","BA","F_isso.mp3","M_iso.mp3","different","training"
"1","107","same",1053.699999988079,6.9600630585941685,1,"lowLD","Japanese","oto-otto","same","BB","M_otto.mp3","F_otto.mp3","different","training"
"1","107","different",325.99999998812564,5.7868973813302835,1,"lowLD","Japanese","haku-haaku","different","AB","F_haku.mp3","M_haaku.mp3","different","training"
"1","107","different",399.8999999820953,5.991214515808,1,"lowLD","Japanese","hasan-hassan","different","AB","M_hasan.mp3","M_hassan.mp3","same","training"
"1","107","different",1592,7.3727463664043285,1,"lowLD","Japanese","ite-itte","different","BA","M_itte.mp3","F_ite.mp3","different","training"
"1","107","same",291.5,5.675040005790547,1,"lowLD","Japanese","oto-otto","same","AA","M_oto.mp3","M_oto.mp3","same","training"
"1","107","same",385.9999999940628,5.9558373694494495,1,"lowLD","Japanese","heta-hetta","same","AA","M_heta.mp3","F_heta.mp3","different","training"
"1","107","different",330.09999998810235,5.799395638823105,0,"lowLD","Japanese","jutaku-juutaku","same","BB","F_juutaku.mp3","M_juutaku.mp3","different","training"
"1","107","same",483.69999999995343,6.181464879828841,1,"lowLD","Japanese","kasee-kassee","same","AA","F_kasee.mp3","F_kasee.mp3","same","training"
"1","107","different",511.5,6.2373475853916815,1,"lowLD","Japanese","toshin-tosshin","different","BA","M_tosshin.mp3","F_toshin.mp3","different","training"
"1","107","different",184.2999999821186,5.216564864578754,1,"lowLD","Japanese","oto-otto","different","AB","M_oto.mp3","F_otto.mp3","different","training"
"1","107","same",245.40000000002328,5.502889532276906,1,"lowLD","Japanese","haku-haaku","same","BB","M_haaku.mp3","M_haaku.mp3","same","training"
"1","107","same",206.3999999940861,5.329816033578755,1,"lowLD","Japanese","haku-haaku","same","BB","F_haaku.mp3","F_haaku.mp3","same","training"
"1","107","different",745.0999999881024,6.613518437543714,1,"lowLD","Japanese","nishi-nisshi","different","BA","F_nisshi.mp3","M_nishi.mp3","different","training"
"1","107","same",513.299999993993,6.240860469554555,1,"lowLD","Japanese","toshin-tosshin","same","BB","M_tosshin.mp3","F_tosshin.mp3","different","training"
"1","107","same",554.3999999820953,6.317886447843398,1,"lowLD","Japanese","shiru-shiiru","same","BB","F_shiiru.mp3","M_shiiru.mp3","different","training"
"1","107","different",239.7999999880558,5.479805242543605,1,"lowLD","Japanese","yusoo-yuusoo","different","BA","M_yuusoo.mp3","M_yusoo.mp3","same","training"
"1","107","different",254.6999999821419,5.540086381915297,1,"lowLD","Japanese","iso-isso","different","AB","M_iso.mp3","F_isso.mp3","different","training"
"1","107","different",484.7999999880558,6.183736434730467,1,"lowLD","Japanese","jutaku-juutaku","different","BA","M_juutaku.mp3","M_jutaku.mp3","same","training"
"1","107","different",1429.0999999761116,7.2648001544710334,1,"lowLD","Japanese","heta-hetta","different","BA","M_hetta.mp3","M_heta.mp3","same","training"
"1","107","same",558.1999999821419,6.32471732107023,1,"lowLD","Japanese","oto-otto","same","AA","M_oto.mp3","F_oto.mp3","different","training"
"1","107","same",682.3999999880325,6.525615996159932,1,"lowLD","Japanese","yusoo-yuusoo","same","AA","F_yusoo.mp3","M_yusoo.mp3","different","training"
"1","107","different",338.0999999761116,5.823341709643185,1,"lowLD","Japanese","hasan-hassan","different","AB","M_hasan.mp3","F_hassan.mp3","different","training"
"1","107","different",231.0999999940395,5.442850517254543,1,"lowLD","Japanese","ojisan-ojiisan","different","AB","M_ojisan.mp3","F_ojiisan.mp3","different","training"
"1","107","same",462.5,6.1366465569524795,1,"lowLD","Japanese","ojisan-ojiisan","same","BB","M_ojiisan.mp3","M_ojiisan.mp3","same","training"
"1","107","different",673.1999999821419,6.512042462290124,1,"lowLD","Japanese","iso-isso","different","BA","M_isso.mp3","M_iso.mp3","same","training"
"1","107","different",425.5999999821652,6.05349993798553,1,"lowLD","Japanese","shiru-shiiru","different","AB","M_shiru.mp3","F_shiiru.mp3","different","training"
