"local_date","session","ID","exp_group","response","reaction_time","correct","word_pair","signal","type","word_A","word_B","sound_1","sound_2","speaker_signal","language","gloss_A","gloss_B","pitch_accent_A","pitch_accent_B","phoneme_quality","phoneme_identity_A","phoneme_identity_B","length_A","length_B","segment_type","word_position","task","F_response","J_response","days_between","log_rt","median_rt","mad","upper_mad","lower_mad"
"2025-05-13","4","11","High LD","same",291,1,"zinah-ziinah","same","AA","zinah","ziinah","F_zinah.mp3","F_zinah.mp3","same","MSA","weight","decoration, embellishment","","","i","i","ii","short","long","vowel","medial","training","SAME","DIFFERENT",25,5.673323267171493,5.545177444479562,0.5065532815592937,7.064837289157444,4.025517599801681
"2025-05-13","4","11","High LD","same",271,1,"rakaza-rakkaza","same","AA","rakaza","rakkaza","M_rakaza.mp3","F_rakaza.mp3","different","MSA","to implant, embed","to focus, concentrate","","","k","k","kk","short","long","consonant","medial","training","SAME","DIFFERENT",25,5.602118820879701,5.545177444479562,0.5065532815592937,7.064837289157444,4.025517599801681
"2025-05-13","4","11","High LD","different",421,1,"zinah-ziinah","different","AB","zinah","ziinah","M_zinah.mp3","F_ziinah.mp3","different","MSA","weight","decoration, embellishment","","","i","i","ii","short","long","vowel","medial","training","SAME","DIFFERENT",25,6.042632833682381,5.545177444479562,0.5065532815592937,7.064837289157444,4.025517599801681
"2025-05-13","4","11","High LD","same",200,1,"nashaTa-nashshaTa","same","AA","nashaTa","nashshaTa","M_nashaTa.mp3","M_nashaTa.mp3","same","MSA","to be active, energetic","to stimulate, encourage","","","sh","sh","ssh","short","long","consonant","medial","training","SAME","DIFFERENT",25,5.298317366548036,5.545177444479562,0.5065532815592937,7.064837289157444,4.025517599801681
"2025-05-13","4","11","High LD","same",176,1,"3atama-3attama","same","AA","3atama","3attama","F_3atama.mp3","F_3atama.mp3","same","MSA","to become dark, to hestitate","to darken, delay","","","t","t","tt","short","long","consonant","medial","training","SAME","DIFFERENT",25,5.170483995038151,5.545177444479562,0.5065532815592937,7.064837289157444,4.025517599801681
"2025-05-13","4","11","High LD","same",234,1,"matana-mattana","same","BB","matana","mattana","M_mattana.mp3","M_mattana.mp3","same","MSA","to be robust, strong, firm","to strengthen, consolidate","","","t","t","tt","short","long","consonant","medial","training","SAME","DIFFERENT",25,5.455321115357702,5.545177444479562,0.5065532815592937,7.064837289157444,4.025517599801681
"2025-05-13","4","11","High LD","different",397,1,"kasara-kassara","different","BA","kasara","kassara","F_kassara.mp3","M_kasara.mp3","different","MSA","to break","to shatter","","","s","s","ss","short","long","consonant","medial","training","SAME","DIFFERENT",25,5.983936280687191,5.545177444479562,0.5065532815592937,7.064837289157444,4.025517599801681
"2025-05-13","4","11","High LD","same",198,1,"ru7-ruu7","same","BB","ru7","ruu7","M_ruu7.mp3","F_ruu7.mp3","different","MSA","go! [command]","spirit, soul","","","u","u","uu","short","long","vowel","medial","training","SAME","DIFFERENT",25,5.288267030694535,5.545177444479562,0.5065532815592937,7.064837289157444,4.025517599801681
"2025-05-13","4","11","High LD","different",519,1,"ful-fuul","different","AB","ful","fuul","F_ful.mp3","F_fuul.mp3","same","MSA","jasmine flower","fava beans","","","u","u","uu","short","long","vowel","medial","training","SAME","DIFFERENT",25,6.251903883165888,5.545177444479562,0.5065532815592937,7.064837289157444,4.025517599801681
"2025-05-13","4","11","High LD","different",412,1,"rasaba-rassaba","different","AB","rasaba","rassaba","F_rasaba.mp3","M_rassaba.mp3","different","MSA","to fail - intransitive","to fail (someone) - transitive","","","s","s","ss","short","long","consonant","medial","training","SAME","DIFFERENT",25,6.021023349349527,5.545177444479562,0.5065532815592937,7.064837289157444,4.025517599801681
"2025-05-13","4","11","High LD","different",258,1,"sakata-sakkata","different","BA","sakata","sakkata","F_sakkata.mp3","M_sakata.mp3","different","MSA","to be silent","to silence","","","k","k","kk","short","long","consonant","medial","training","SAME","DIFFERENT",25,5.552959584921617,5.545177444479562,0.5065532815592937,7.064837289157444,4.025517599801681
"2025-05-13","4","11","High LD","different",271.0000000000582,1,"sakata-sakkata","different","BA","sakata","sakkata","M_sakkata.mp3","M_sakata.mp3","same","MSA","to be silent","to silence","","","k","k","kk","short","long","consonant","medial","training","SAME","DIFFERENT",25,5.602118820879916,5.545177444479562,0.5065532815592937,7.064837289157444,4.025517599801681
"2025-05-13","4","11","High LD","same",237,1,"rasaba-rassaba","same","AA","rasaba","rassaba","F_rasaba.mp3","F_rasaba.mp3","same","MSA","to fail - intransitive","to fail (someone) - transitive","","","s","s","ss","short","long","consonant","medial","training","SAME","DIFFERENT",25,5.4680601411351315,5.545177444479562,0.5065532815592937,7.064837289157444,4.025517599801681
"2025-05-13","4","11","High LD","different",638,0,"sakata-sakkata","same","AA","sakata","sakkata","M_sakata.mp3","F_sakata.mp3","different","MSA","to be silent","to silence","","","k","k","kk","short","long","consonant","medial","training","SAME","DIFFERENT",25,6.45833828334479,5.545177444479562,0.5065532815592937,7.064837289157444,4.025517599801681
"2025-05-13","4","11","High LD","different",324.0000000000582,1,"ru7-ruu7","different","BA","ru7","ruu7","F_ruu7.mp3","M_ru7.mp3","different","MSA","go! [command]","spirit, soul","","","u","u","uu","short","long","vowel","medial","training","SAME","DIFFERENT",25,5.780743515792509,5.545177444479562,0.5065532815592937,7.064837289157444,4.025517599801681
"2025-05-13","4","11","High LD","different",223,1,"watara-wattara","different","AB","watara","wattara","M_watara.mp3","M_wattara.mp3","same","MSA","to wrong, harm","to stretch, strain, tighten","","","t","t","tt","short","long","consonant","medial","training","SAME","DIFFERENT",25,5.407171771460119,5.545177444479562,0.5065532815592937,7.064837289157444,4.025517599801681
"2025-05-13","4","11","High LD","different",562.0000000000582,1,"sakata-sakkata","different","AB","sakata","sakkata","F_sakata.mp3","M_sakkata.mp3","different","MSA","to be silent","to silence","","","k","k","kk","short","long","consonant","medial","training","SAME","DIFFERENT",25,6.331501849893795,5.545177444479562,0.5065532815592937,7.064837289157444,4.025517599801681
"2025-05-13","4","11","High LD","same",433,1,"3alim-3aliim","same","AA","3alim","3aliim","M_3alim.mp3","F_3alim.mp3","different","MSA","(he) knew","knowledgeable","","","i","i","ii","short","long","vowel","medial","training","SAME","DIFFERENT",25,6.07073772800249,5.545177444479562,0.5065532815592937,7.064837289157444,4.025517599801681
"2025-05-13","4","11","High LD","same",259,1,"3alim-3aliim","same","AA","3alim","3aliim","M_3alim.mp3","F_3alim.mp3","different","MSA","(he) knew","knowledgeable","","","i","i","ii","short","long","vowel","medial","training","SAME","DIFFERENT",25,5.556828061699537,5.545177444479562,0.5065532815592937,7.064837289157444,4.025517599801681
"2025-05-13","4","11","High LD","same",231,1,"kataba-kaataba","same","AA","kataba","kaataba","M_kataba.mp3","F_kataba.mp3","different","MSA","(he) wrote","(he) corresponded with","","","a","a","aa","short","long","vowel","medial","training","SAME","DIFFERENT",25,5.442417710521793,5.545177444479562,0.5065532815592937,7.064837289157444,4.025517599801681
"2025-05-13","4","11","High LD","same",373,0,"3atama-3attama","different","BA","3atama","3attama","F_3attama.mp3","F_3atama.mp3","same","MSA","to become dark, to hestitate","to darken, delay","","","t","t","tt","short","long","consonant","medial","training","SAME","DIFFERENT",25,5.921578419643816,5.545177444479562,0.5065532815592937,7.064837289157444,4.025517599801681
"2025-05-13","4","11","High LD","different",384,1,"kataba-kaataba","different","AB","kataba","kaataba","F_kataba.mp3","F_kaataba.mp3","same","MSA","(he) wrote","(he) corresponded with","","","a","a","aa","short","long","vowel","medial","training","SAME","DIFFERENT",25,5.950642552587727,5.545177444479562,0.5065532815592937,7.064837289157444,4.025517599801681
"2025-05-13","4","11","High LD","same",217,1,"rasaba-rassaba","same","BB","rasaba","rassaba","M_rassaba.mp3","M_rassaba.mp3","same","MSA","to fail - intransitive","to fail (someone) - transitive","","","s","s","ss","short","long","consonant","medial","training","SAME","DIFFERENT",25,5.37989735354046,5.545177444479562,0.5065532815592937,7.064837289157444,4.025517599801681
"2025-05-13","4","11","High LD","different",202,1,"kataba-kaataba","different","AB","kataba","kaataba","M_kataba.mp3","F_kaataba.mp3","different","MSA","(he) wrote","(he) corresponded with","","","a","a","aa","short","long","vowel","medial","training","SAME","DIFFERENT",25,5.308267697401205,5.545177444479562,0.5065532815592937,7.064837289157444,4.025517599801681
"2025-05-13","4","11","High LD","same",281,1,"basaTa-bassaTa","same","AA","basaTa","bassaTa","F_basaTa.mp3","F_basaTa.mp3","same","MSA","to spread, extend","to simplify","","","s","s","ss","short","long","consonant","medial","training","SAME","DIFFERENT",25,5.638354669333745,5.545177444479562,0.5065532815592937,7.064837289157444,4.025517599801681
"2025-05-13","4","11","High LD","different",695,1,"nashaTa-nashshaTa","different","BA","nashaTa","nashshaTa","M_nashshaTa.mp3","F_nashaTa.mp3","different","MSA","to be active, energetic","to stimulate, encourage","","","sh","sh","ssh","short","long","consonant","medial","training","SAME","DIFFERENT",25,6.543911845564792,5.545177444479562,0.5065532815592937,7.064837289157444,4.025517599801681
"2025-05-13","4","11","High LD","same",280,1,"3alim-3aliim","same","BB","3alim","3aliim","M_3aliim.mp3","F_3aliim.mp3","different","MSA","(he) knew","knowledgeable","","","i","i","ii","short","long","vowel","medial","training","SAME","DIFFERENT",25,5.634789603169249,5.545177444479562,0.5065532815592937,7.064837289157444,4.025517599801681
"2025-05-13","4","11","High LD","different",376,1,"kataba-kaataba","different","BA","kataba","kaataba","M_kaataba.mp3","M_kataba.mp3","same","MSA","(he) wrote","(he) corresponded with","","","a","a","aa","short","long","vowel","medial","training","SAME","DIFFERENT",25,5.929589143389895,5.545177444479562,0.5065532815592937,7.064837289157444,4.025517599801681
"2025-05-13","4","11","High LD","same",316,1,"ful-fuul","same","AA","ful","fuul","F_ful.mp3","F_ful.mp3","same","MSA","jasmine flower","fava beans","","","u","u","uu","short","long","vowel","medial","training","SAME","DIFFERENT",25,5.755742213586912,5.545177444479562,0.5065532815592937,7.064837289157444,4.025517599801681
"2025-05-13","4","11","High LD","same",505,0,"matana-mattana","different","BA","matana","mattana","M_mattana.mp3","F_matana.mp3","different","MSA","to be robust, strong, firm","to strengthen, consolidate","","","t","t","tt","short","long","consonant","medial","training","SAME","DIFFERENT",25,6.22455842927536,5.545177444479562,0.5065532815592937,7.064837289157444,4.025517599801681
"2025-05-13","4","11","High LD","same",273,1,"rashada-rashshada","same","BB","rashada","rashshada","F_rashshada.mp3","M_rashshada.mp3","different","MSA","to be well guided, mature","to guide, lead","","","sh","sh","ssh","short","long","consonant","medial","training","SAME","DIFFERENT",25,5.60947179518496,5.545177444479562,0.5065532815592937,7.064837289157444,4.025517599801681
"2025-05-13","4","11","High LD","same",303,1,"kasara-kassara","same","BB","kasara","kassara","F_kassara.mp3","F_kassara.mp3","same","MSA","to break","to shatter","","","s","s","ss","short","long","consonant","medial","training","SAME","DIFFERENT",25,5.713732805509369,5.545177444479562,0.5065532815592937,7.064837289157444,4.025517599801681
"2025-05-13","4","11","High LD","same",365,0,"kasara-kassara","different","AB","kasara","kassara","F_kasara.mp3","F_kassara.mp3","same","MSA","to break","to shatter","","","s","s","ss","short","long","consonant","medial","training","SAME","DIFFERENT",25,5.8998973535824915,5.545177444479562,0.5065532815592937,7.064837289157444,4.025517599801681
"2025-05-13","4","11","High LD","different",298,1,"saka-sakka","different","BA","saka","sakka","M_sakka.mp3","F_saka.mp3","different","Japanese","slope, hill","author","LH(L)","LHH","k","k","kk","short","long","consonant","medial","training","SAME","DIFFERENT",25,5.697093486505405,5.545177444479562,0.5065532815592937,7.064837289157444,4.025517599801681
"2025-05-13","4","11","High LD","different",224,1,"gaki-gakki","different","AB","gaki","gakki","M_gaki.mp3","F_gakki.mp3","different","Japanese","brat, kid","musical instrument","LH(L)/HL","LHH","k","k","kk","short","long","consonant","medial","training","SAME","DIFFERENT",25,5.4116460518550396,5.545177444479562,0.5065532815592937,7.064837289157444,4.025517599801681
"2025-05-13","4","11","High LD","same",311.0000000000582,1,"saka-sakka","same","AA","saka","sakka","F_saka.mp3","M_saka.mp3","different","Japanese","slope, hill","author","LH(L)","LHH","k","k","kk","short","long","consonant","medial","training","SAME","DIFFERENT",25,5.739792912179421,5.545177444479562,0.5065532815592937,7.064837289157444,4.025517599801681
"2025-05-13","4","11","High LD","same",441,1,"haken-hakken","same","BB","haken","hakken","F_hakken.mp3","M_hakken.mp3","different","Japanese","dispatch","discovery","LHH","LHHH","k","k","kk","short","long","consonant","medial","training","SAME","DIFFERENT",25,6.089044875446846,5.545177444479562,0.5065532815592937,7.064837289157444,4.025517599801681
"2025-05-13","4","11","High LD","different",484.9999999999418,1,"heta-hetta","different","BA","heta","hetta","M_hetta.mp3","F_heta.mp3","different","Japanese","unskillfull","decreased","LH(L)","LHH","t","t","tt","short","long","consonant","medial","training","SAME","DIFFERENT",25,6.184148890937363,5.545177444479562,0.5065532815592937,7.064837289157444,4.025517599801681
"2025-05-13","4","11","High LD","different",287,1,"shiru-shiiru","different","BA","shiru","shiiru","M_shiiru.mp3","F_shiru.mp3","different","Japanese","know, understand, be familiar with, sense","force, compel, coerce","LH","LHL","i","i","ii","short","long","vowel","medial","training","SAME","DIFFERENT",25,5.659482215759621,5.545177444479562,0.5065532815592937,7.064837289157444,4.025517599801681
"2025-05-13","4","11","High LD","same",759,0,"haken-hakken","different","BA","haken","hakken","M_hakken.mp3","F_haken.mp3","different","Japanese","dispatch","discovery","LHH","LHHH","k","k","kk","short","long","consonant","medial","training","SAME","DIFFERENT",25,6.63200177739563,5.545177444479562,0.5065532815592937,7.064837289157444,4.025517599801681
"2025-05-13","4","11","High LD","different",171,1,"ite-itte","different","AB","ite","itte","M_ite.mp3","M_itte.mp3","same","Japanese","staying","going, saying","LH","LHH","t","t","tt","short","long","consonant","medial","training","SAME","DIFFERENT",25,5.14166355650266,5.545177444479562,0.5065532815592937,7.064837289157444,4.025517599801681
"2025-05-13","4","11","High LD","same",233,1,"yusoo-yuusoo","same","AA","yusoo","yuusoo","F_yusoo.mp3","M_yusoo.mp3","different","Japanese","transport, transportation","mailing, posting","LHH","LHHH","u","u","uu","short","long","vowel","medial","training","SAME","DIFFERENT",25,5.4510384535657,5.545177444479562,0.5065532815592937,7.064837289157444,4.025517599801681
"2025-05-13","4","11","High LD","same",295,1,"iso-isso","same","BB","iso","isso","F_isso.mp3","F_isso.mp3","same","Japanese","seashore","rather, preferably; on the contrary","LH","LHH","s","s","ss","short","long","consonant","medial","training","SAME","DIFFERENT",25,5.68697535633982,5.545177444479562,0.5065532815592937,7.064837289157444,4.025517599801681
