"local_date","session","ID","exp_group","response","reaction_time","correct","word_pair","signal","type","word_A","word_B","sound_1","sound_2","speaker_signal","language","gloss_A","gloss_B","pitch_accent_A","pitch_accent_B","phoneme_quality","phoneme_identity_A","phoneme_identity_B","length_A","length_B","segment_type","word_position","task","F_response","J_response","days_between"
"2025-05-17","5","11","High LD","same",207,1,"dhakara-dhakkara","same","BB","dhakara","dhakkara","M_dhakkara.mp3","F_dhakkara.mp3","different","MSA","to mention; remember","to remind, point out","","","k","k","kk","short","long","consonant","medial","training","SAME","DIFFERENT",25
"2025-05-17","5","11","High LD","different",282.0000000001164,0,"rasaba-rassaba","same","BB","rasaba","rassaba","F_rassaba.mp3","M_rassaba.mp3","different","MSA","to fail - intransitive","to fail (someone) - transitive","","","s","s","ss","short","long","consonant","medial","training","SAME","DIFFERENT",25
"2025-05-17","5","11","High LD","different",152,0,"3atama-3attama","same","BB","3atama","3attama","F_3attama.mp3","M_3attama.mp3","different","MSA","to become dark, to hestitate","to darken, delay","","","t","t","tt","short","long","consonant","medial","training","SAME","DIFFERENT",25
"2025-05-17","5","11","High LD","different",202,1,"3atama-3attama","different","BA","3atama","3attama","M_3attama.mp3","M_3atama.mp3","same","MSA","to become dark, to hestitate","to darken, delay","","","t","t","tt","short","long","consonant","medial","training","SAME","DIFFERENT",25
"2025-05-17","5","11","High LD","different",88,1,"nashaTa-nashshaTa","different","AB","nashaTa","nashshaTa","F_nashaTa.mp3","M_nashshaTa.mp3","different","MSA","to be active, energetic","to stimulate, encourage","","","sh","sh","ssh","short","long","consonant","medial","training","SAME","DIFFERENT",25
"2025-05-17","5","11","High LD","different",143,0,"kasara-kassara","same","BB","kasara","kassara","M_kassara.mp3","F_kassara.mp3","different","MSA","to break","to shatter","","","s","s","ss","short","long","consonant","medial","training","SAME","DIFFERENT",25
"2025-05-17","5","11","High LD","different",220,1,"dakhala-daakhala","different","BA","dakhala","daakhala","M_daakhala.mp3","F_dakhala.mp3","different","MSA","(he) entered","(he) came over, befell, seized","","","a","a","aa","short","long","vowel","medial","training","SAME","DIFFERENT",25
"2025-05-17","5","11","High LD","different",308,1,"nashaTa-nashshaTa","different","AB","nashaTa","nashshaTa","M_nashaTa.mp3","F_nashshaTa.mp3","different","MSA","to be active, energetic","to stimulate, encourage","","","sh","sh","ssh","short","long","consonant","medial","training","SAME","DIFFERENT",25
"2025-05-17","5","11","High LD","different",147,1,"watara-wattara","different","AB","watara","wattara","F_watara.mp3","F_wattara.mp3","same","MSA","to wrong, harm","to stretch, strain, tighten","","","t","t","tt","short","long","consonant","medial","training","SAME","DIFFERENT",25
"2025-05-17","5","11","High LD","different",189,1,"kasara-kassara","different","AB","kasara","kassara","F_kasara.mp3","F_kassara.mp3","same","MSA","to break","to shatter","","","s","s","ss","short","long","consonant","medial","training","SAME","DIFFERENT",25
"2025-05-17","5","11","High LD","same",424,1,"shiru-shiiru","same","AA","shiru","shiiru","M_shiru.mp3","F_shiru.mp3","different","Japanese","know, understand, be familiar with, sense","force, compel, coerce","LH","LHL","i","i","ii","short","long","vowel","medial","training","SAME","DIFFERENT",25
"2025-05-17","5","11","High LD","same",309,1,"ite-itte","same","AA","ite","itte","F_ite.mp3","F_ite.mp3","same","Japanese","staying","going, saying","LH","LHH","t","t","tt","short","long","consonant","medial","training","SAME","DIFFERENT",25
"2025-05-17","5","11","High LD","different",286,1,"saka-sakka","different","BA","saka","sakka","F_sakka.mp3","F_saka.mp3","same","Japanese","slope, hill","author","LH(L)","LHH","k","k","kk","short","long","consonant","medial","training","SAME","DIFFERENT",25
"2025-05-17","5","11","High LD","different",136,1,"kasee-kassee","different","BA","kasee","kassee","F_kassee.mp3","F_kasee.mp3","same","Japanese","Mars","chemical activity","LHH","LHHH","s","s","ss","short","long","consonant","medial","training","SAME","DIFFERENT",25
"2025-05-17","5","11","High LD","same",79,1,"jutaku-juutaku","same","BB","jutaku","juutaku","M_juutaku.mp3","M_juutaku.mp3","same","Japanese","entrustment, commission, taking charge","residence, housing","LHH","LHHH","u","u","uu","short","long","vowel","medial","training","SAME","DIFFERENT",25
"2025-05-17","5","11","High LD","same",88,1,"jutaku-juutaku","same","AA","jutaku","juutaku","M_jutaku.mp3","M_jutaku.mp3","same","Japanese","entrustment, commission, taking charge","residence, housing","LHH","LHHH","u","u","uu","short","long","vowel","medial","training","SAME","DIFFERENT",25
"2025-05-17","5","11","High LD","different",44,1,"obasan-obaasan","different","BA","obasan","obaasan","M_obaasan.mp3","M_obasan.mp3","same","Japanese","aunt, adult/middle-aged woman","grandma, elderly woman","LHHH","LHLLL","a","a","aa","short","long","vowel","medial","training","SAME","DIFFERENT",25
"2025-05-17","5","11","High LD","different",105,1,"hasan-hassan","different","BA","hasan","hassan","M_hassan.mp3","M_hasan.mp3","same","Japanese","bankruptcy","emission, radiation","LHH","LHHH","s","s","ss","short","long","consonant","medial","training","SAME","DIFFERENT",25
"2025-05-17","5","11","High LD","same",166,1,"ishoku-isshoku","same","AA","ishoku","isshoku","M_ishoku.mp3","F_ishoku.mp3","different","Japanese","transplanting, grafting","one color; one kind","LHH","LHHH","sh","sh","ssh","short","long","consonant","medial","training","SAME","DIFFERENT",25
"2025-05-17","5","11","High LD","same",305,1,"saka-sakka","same","AA","saka","sakka","M_saka.mp3","F_saka.mp3","different","Japanese","slope, hill","author","LH(L)","LHH","k","k","kk","short","long","consonant","medial","training","SAME","DIFFERENT",25
"2025-05-17","5","11","High LD","same",137,1,"heta-hetta","same","BB","heta","hetta","M_hetta.mp3","M_hetta.mp3","same","Japanese","unskillfull","decreased","LH(L)","LHH","t","t","tt","short","long","consonant","medial","training","SAME","DIFFERENT",25
"2025-05-17","5","11","High LD","different",139,1,"yusoo-yuusoo","different","BA","yusoo","yuusoo","M_yuusoo.mp3","F_yusoo.mp3","different","Japanese","transport, transportation","mailing, posting","LHH","LHHH","u","u","uu","short","long","vowel","medial","training","SAME","DIFFERENT",25
"2025-05-17","5","11","High LD","same",286,0,"haku-haaku","different","BA","haku","haaku","F_haaku.mp3","F_haku.mp3","same","Japanese","put on/wear lower-body clothes/footwear","grasp, catch, understand","LH","LHH","a","a","aa","short","long","vowel","medial","training","SAME","DIFFERENT",25
"2025-05-17","5","11","High LD","different",114,1,"haku-haaku","different","BA","haku","haaku","M_haaku.mp3","M_haku.mp3","same","Japanese","put on/wear lower-body clothes/footwear","grasp, catch, understand","LH","LHH","a","a","aa","short","long","vowel","medial","training","SAME","DIFFERENT",25
"2025-05-17","5","11","High LD","different",287,1,"shiru-shiiru","different","BA","shiru","shiiru","M_shiiru.mp3","M_shiru.mp3","same","Japanese","know, understand, be familiar with, sense","force, compel, coerce","LH","LHL","i","i","ii","short","long","vowel","medial","training","SAME","DIFFERENT",25
"2025-05-17","5","11","High LD","same",146,1,"haku-haaku","same","BB","haku","haaku","M_haaku.mp3","M_haaku.mp3","same","Japanese","put on/wear lower-body clothes/footwear","grasp, catch, understand","LH","LHH","a","a","aa","short","long","vowel","medial","training","SAME","DIFFERENT",25
"2025-05-17","5","11","High LD","different",395,1,"saka-sakka","different","BA","saka","sakka","M_sakka.mp3","F_saka.mp3","different","Japanese","slope, hill","author","LH(L)","LHH","k","k","kk","short","long","consonant","medial","training","SAME","DIFFERENT",25
"2025-05-17","5","11","High LD","same",209,1,"toshin-tosshin","same","AA","toshin","tosshin","M_toshin.mp3","F_toshin.mp3","different","Japanese","city center, downtown","rush, dash, charge","LHH","LHHH","sh","sh","ssh","short","long","consonant","medial","training","SAME","DIFFERENT",25
"2025-05-17","5","11","High LD","different",196,1,"ite-itte","different","BA","ite","itte","F_itte.mp3","M_ite.mp3","different","Japanese","staying","going, saying","LH","LHH","t","t","tt","short","long","consonant","medial","training","SAME","DIFFERENT",25
"2025-05-17","5","11","High LD","same",168,1,"ojisan-ojiisan","same","BB","ojisan","ojiisan","F_ojiisan.mp3","M_ojiisan.mp3","different","Japanese","uncle, adult/middle-aged man","grandpa, elderly man","LHHH","LHLLL","i","i","ii","short","long","vowel","medial","training","SAME","DIFFERENT",25
"2025-05-17","5","11","High LD","same",249,1,"ite-itte","same","AA","ite","itte","M_ite.mp3","M_ite.mp3","same","Japanese","staying","going, saying","LH","LHH","t","t","tt","short","long","consonant","medial","training","SAME","DIFFERENT",25
"2025-05-17","5","11","High LD","different",70,1,"yusoo-yuusoo","different","BA","yusoo","yuusoo","F_yuusoo.mp3","M_yusoo.mp3","different","Japanese","transport, transportation","mailing, posting","LHH","LHHH","u","u","uu","short","long","vowel","medial","training","SAME","DIFFERENT",25
"2025-05-17","5","11","High LD","same",543,1,"ojisan-ojiisan","same","AA","ojisan","ojiisan","M_ojisan.mp3","M_ojisan.mp3","same","Japanese","uncle, adult/middle-aged man","grandpa, elderly man","LHHH","LHLLL","i","i","ii","short","long","vowel","medial","training","SAME","DIFFERENT",25
"2025-05-17","5","11","High LD","same",330.0000000001164,1,"heta-hetta","same","AA","heta","hetta","M_heta.mp3","F_heta.mp3","different","Japanese","unskillfull","decreased","LH(L)","LHH","t","t","tt","short","long","consonant","medial","training","SAME","DIFFERENT",25
"2025-05-17","5","11","High LD","different",289,1,"oto-otto","different","BA","oto","otto","M_otto.mp3","F_oto.mp3","different","Japanese","sound","husband","LH(L)","LHH","t","t","tt","short","long","consonant","medial","training","SAME","DIFFERENT",25
"2025-05-17","5","11","High LD","same",64,1,"haku-haaku","same","BB","haku","haaku","M_haaku.mp3","M_haaku.mp3","same","Japanese","put on/wear lower-body clothes/footwear","grasp, catch, understand","LH","LHH","a","a","aa","short","long","vowel","medial","training","SAME","DIFFERENT",25
"2025-05-17","5","11","High LD","same",141,1,"heta-hetta","same","BB","heta","hetta","M_hetta.mp3","M_hetta.mp3","same","Japanese","unskillfull","decreased","LH(L)","LHH","t","t","tt","short","long","consonant","medial","training","SAME","DIFFERENT",25
"2025-05-17","5","11","High LD","different",176,0,"kasee-kassee","same","AA","kasee","kassee","M_kasee.mp3","F_kasee.mp3","different","Japanese","Mars","chemical activity","LHH","LHHH","s","s","ss","short","long","consonant","medial","training","SAME","DIFFERENT",25
"2025-05-17","5","11","High LD","same",108.00000000011642,1,"ojisan-ojiisan","same","AA","ojisan","ojiisan","F_ojisan.mp3","F_ojisan.mp3","same","Japanese","uncle, adult/middle-aged man","grandpa, elderly man","LHHH","LHLLL","i","i","ii","short","long","vowel","medial","training","SAME","DIFFERENT",25
"2025-05-17","5","11","High LD","same",130,1,"saka-sakka","same","AA","saka","sakka","M_saka.mp3","M_saka.mp3","same","Japanese","slope, hill","author","LH(L)","LHH","k","k","kk","short","long","consonant","medial","training","SAME","DIFFERENT",25
"2025-05-17","5","11","High LD","same",130,1,"oto-otto","same","BB","oto","otto","M_otto.mp3","M_otto.mp3","same","Japanese","sound","husband","LH(L)","LHH","t","t","tt","short","long","consonant","medial","training","SAME","DIFFERENT",25
"2025-05-17","5","11","High LD","same",119,0,"gaki-gakki","different","AB","gaki","gakki","F_gaki.mp3","F_gakki.mp3","same","Japanese","brat, kid","musical instrument","LH(L)/HL","LHH","k","k","kk","short","long","consonant","medial","training","SAME","DIFFERENT",25
"2025-05-17","5","11","High LD","same",433,1,"yusoo-yuusoo","same","AA","yusoo","yuusoo","F_yusoo.mp3","F_yusoo.mp3","same","Japanese","transport, transportation","mailing, posting","LHH","LHHH","u","u","uu","short","long","vowel","medial","training","SAME","DIFFERENT",25
"2025-05-17","5","11","High LD","different",176,1,"iso-isso","different","AB","iso","isso","M_iso.mp3","M_isso.mp3","same","Japanese","seashore","rather, preferably; on the contrary","LH","LHH","s","s","ss","short","long","consonant","medial","training","SAME","DIFFERENT",25
"2025-05-17","5","11","High LD","different",142,1,"obasan-obaasan","different","AB","obasan","obaasan","M_obasan.mp3","F_obaasan.mp3","different","Japanese","aunt, adult/middle-aged woman","grandma, elderly woman","LHHH","LHLLL","a","a","aa","short","long","vowel","medial","training","SAME","DIFFERENT",25
"2025-05-17","5","11","High LD","different",265,1,"gaki-gakki","different","BA","gaki","gakki","F_gakki.mp3","F_gaki.mp3","same","Japanese","brat, kid","musical instrument","LH(L)/HL","LHH","k","k","kk","short","long","consonant","medial","training","SAME","DIFFERENT",25
"2025-05-17","5","11","High LD","different",295,1,"dhakara-dhakkara","different","BA","dhakara","dhakkara","M_dhakkara.mp3","M_dhakara.mp3","same","MSA","to mention; remember","to remind, point out","","","k","k","kk","short","long","consonant","medial","training","SAME","DIFFERENT",25
"2025-05-17","5","11","High LD","different",60,1,"sakata-sakkata","different","AB","sakata","sakkata","F_sakata.mp3","M_sakkata.mp3","different","MSA","to be silent","to silence","","","k","k","kk","short","long","consonant","medial","training","SAME","DIFFERENT",25
"2025-05-17","5","11","High LD","same",249,1,"rashada-rashshada","same","BB","rashada","rashshada","M_rashshada.mp3","M_rashshada.mp3","same","MSA","to be well guided, mature","to guide, lead","","","sh","sh","ssh","short","long","consonant","medial","training","SAME","DIFFERENT",25
"2025-05-17","5","11","High LD","same",217,1,"dakhala-daakhala","same","BB","dakhala","daakhala","M_daakhala.mp3","M_daakhala.mp3","same","MSA","(he) entered","(he) came over, befell, seized","","","a","a","aa","short","long","vowel","medial","training","SAME","DIFFERENT",25
"2025-05-17","5","11","High LD","same",56,1,"ru7-ruu7","same","BB","ru7","ruu7","F_ruu7.mp3","F_ruu7.mp3","same","MSA","go! [command]","spirit, soul","","","u","u","uu","short","long","vowel","medial","training","SAME","DIFFERENT",25
"2025-05-17","5","11","High LD","same",340,1,"ful-fuul","same","AA","ful","fuul","M_ful.mp3","F_ful.mp3","different","MSA","jasmine flower","fava beans","","","u","u","uu","short","long","vowel","medial","training","SAME","DIFFERENT",25
"2025-05-17","5","11","High LD","different",349,1,"3alim-3aliim","different","BA","3alim","3aliim","F_3aliim.mp3","F_3alim.mp3","same","MSA","(he) knew","knowledgeable","","","i","i","ii","short","long","vowel","medial","training","SAME","DIFFERENT",25
"2025-05-17","5","11","High LD","different",134,1,"ru7-ruu7","different","BA","ru7","ruu7","M_ruu7.mp3","F_ru7.mp3","different","MSA","go! [command]","spirit, soul","","","u","u","uu","short","long","vowel","medial","training","SAME","DIFFERENT",25
"2025-05-17","5","11","High LD","same",284,1,"nashaTa-nashshaTa","same","BB","nashaTa","nashshaTa","F_nashshaTa.mp3","F_nashshaTa.mp3","same","MSA","to be active, energetic","to stimulate, encourage","","","sh","sh","ssh","short","long","consonant","medial","training","SAME","DIFFERENT",25
"2025-05-17","5","11","High LD","same",201,0,"3alim-3aliim","different","BA","3alim","3aliim","F_3aliim.mp3","M_3alim.mp3","different","MSA","(he) knew","knowledgeable","","","i","i","ii","short","long","vowel","medial","training","SAME","DIFFERENT",25
